Малын төрөл,Бүс,Он,value
Ямаа,              Ховд,1989,475.3
Ямаа,              Ховд,1988,471.8
Ямаа,              Ховд,1987,453.6
Ямаа,              Ховд,1986,446.2
Ямаа,              Ховд,1985,438.4
Ямаа,              Ховд,1984,381.6
Ямаа,              Ховд,1983,429.3
Ямаа,              Ховд,1982,457.8
Ямаа,              Ховд,1981,451.5
Ямаа,              Ховд,1980,433.6
Ямаа,              Ховд,1979,441.4
Ямаа,              Ховд,1978,430.8
Ямаа,              Ховд,1977,400.8
Ямаа,              Ховд,1976,441.3
Ямаа,              Ховд,1975,431.7
Ямаа,              Ховд,1974,455.6
Ямаа,              Ховд,1973,474.9
Ямаа,              Ховд,1972,441.7
Ямаа,              Ховд,1971,437.8
Ямаа,              Ховд,1970,418.5
Ямаа,       Хойд бүс,2024,2852.2
Ямаа,       Хойд бүс,2023,3116.0
Ямаа,       Хойд бүс,2022,3489.4
Ямаа,       Хойд бүс,2021,3373.2
Ямаа,       Хойд бүс,2020,3259.4
Ямаа,       Хойд бүс,2019,3513.7
Ямаа,       Хойд бүс,2018,3262.0
Ямаа,       Хойд бүс,2017,3057.1
Ямаа,       Хойд бүс,2016,3041.7
Ямаа,       Хойд бүс,2015,2706.9
Ямаа,       Хойд бүс,2014,2634.2
Ямаа,       Хойд бүс,2013,2327.7
Ямаа,       Хойд бүс,2012,2357.3
Ямаа,       Хойд бүс,2011,2240.7
Ямаа,       Хойд бүс,2010,2095.1
Ямаа,       Хойд бүс,2009,2694.5
Ямаа,       Хойд бүс,2008,2696.5
Ямаа,       Хойд бүс,2007,2323.7
Ямаа,       Хойд бүс,2006,1948.9
Ямаа,       Хойд бүс,2005,1594.5
Ямаа,       Хойд бүс,2004,1421.0
Ямаа,       Хойд бүс,2003,1243.2
Ямаа,       Хойд бүс,2002,1179.3
Ямаа,       Хойд бүс,2001,1047.6
Ямаа,       Хойд бүс,2000,1066.0
Ямаа,       Хойд бүс,1999,1059.2
Ямаа,       Хойд бүс,1998,1000.9
Ямаа,       Хойд бүс,1997,879.0
Ямаа,       Хойд бүс,1996,751.3
Ямаа,       Хойд бүс,1995,653.8
Ямаа,       Хойд бүс,1994,565.0
Ямаа,       Хойд бүс,1993,471.2
Ямаа,       Хойд бүс,1992,427.3
Ямаа,       Хойд бүс,1991,389.1
Ямаа,       Хойд бүс,1990,385.9
Ямаа,       Хойд бүс,1989,376.2
Ямаа,       Хойд бүс,1988,345.8
Ямаа,       Хойд бүс,1987,328.3
Ямаа,       Хойд бүс,1986,335.8
Ямаа,       Хойд бүс,1985,348.2
Ямаа,       Хойд бүс,1984,378.9
Ямаа,       Хойд бүс,1983,368.5
Ямаа,       Хойд бүс,1982,362.7
Ямаа,       Хойд бүс,1981,344.3
Ямаа,       Хойд бүс,1980,325.4
Ямаа,       Хойд бүс,1979,333.2
Ямаа,       Хойд бүс,1978,317.4
Ямаа,       Хойд бүс,1977,287.4
Ямаа,       Хойд бүс,1976,293.1
Ямаа,       Хойд бүс,1975,313.2
Ямаа,       Хойд бүс,1974,332.9
Ямаа,       Хойд бүс,1973,326.8
Ямаа,       Хойд бүс,1972,326.5
Ямаа,       Хойд бүс,1971,324.4
Ямаа,       Хойд бүс,1970,320.6
Ямаа,              Булган,2024,905.8
Ямаа,              Булган,2023,1056.0
Ямаа,              Булган,2022,1189.5
Ямаа,              Булган,2021,1122.5
Ямаа,              Булган,2020,1104.0
Ямаа,              Булган,2019,1162.0
Ямаа,              Булган,2018,1026.6
Ямаа,              Булган,2017,1020.1
Ямаа,              Булган,2016,1055.2
Ямаа,              Булган,2015,978.9
Ямаа,              Булган,2014,970.1
Ямаа,              Булган,2013,859.8
Ямаа,              Булган,2012,842.3
Ямаа,              Булган,2011,785.0
Ямаа,              Булган,2010,753.7
Ямаа,              Булган,2009,908.7
Ямаа,              Булган,2008,874.2
Ямаа,              Булган,2007,720.4
Ямаа,              Булган,2006,584.1
Ямаа,              Булган,2005,475.3
Ямаа,              Булган,2004,406.2
Ямаа,              Булган,2003,353.3
Ямаа,              Булган,2002,400.7
Ямаа,              Булган,2001,376.7
Ямаа,              Булган,2000,341.5
Ямаа,              Булган,1999,335.6
Ямаа,              Булган,1998,304.6
Ямаа,              Булган,1997,256.1
Ямаа,              Булган,1996,216.5
Ямаа,              Булган,1995,186.6
Ямаа,              Булган,1994,157.0
Ямаа,              Булган,1993,133.5
Ямаа,              Булган,1992,119.8
Ямаа,              Булган,1991,107.7
Ямаа,              Булган,1990,102.3
Ямаа,              Булган,1989,99.3
Ямаа,              Булган,1988,88.9
Ямаа,              Булган,1987,87.3
Ямаа,              Булган,1986,93.5
Ямаа,              Булган,1985,105.1
Ямаа,              Булган,1984,118.3
Ямаа,              Булган,1983,117.9
Ямаа,              Булган,1982,117.4
Ямаа,              Булган,1981,111.4
Ямаа,              Булган,1980,103.7
Ямаа,              Булган,1979,106.7
Ямаа,              Булган,1978,103.9
Ямаа,              Булган,1977,93.8
Ямаа,              Булган,1976,100.3
Ямаа,              Булган,1975,104.2
Ямаа,              Булган,1974,105.8
Ямаа,              Булган,1973,103.1
Ямаа,              Булган,1972,97.4
Ямаа,              Булган,1971,93.2
Ямаа,              Булган,1970,88.1
Ямаа,              Орхон,2024,51.4
Ямаа,              Орхон,2023,54.1
Ямаа,              Орхон,2022,58.6
Ямаа,              Орхон,2021,54.9
Ямаа,              Орхон,2020,52.5
Ямаа,              Орхон,2019,45.0
Ямаа,              Орхон,2018,38.0
Ямаа,              Орхон,2017,40.5
Ямаа,              Орхон,2016,48.6
Ямаа,              Орхон,2015,43.3
Ямаа,              Орхон,2014,44.6
Ямаа,              Орхон,2013,65.7
Ямаа,              Орхон,2012,71.8
Ямаа,              Орхон,2011,69.0
Ямаа,              Орхон,2010,67.5
Ямаа,              Орхон,2009,111.0
Ямаа,              Орхон,2008,125.3
Ямаа,              Орхон,2007,93.5
Ямаа,              Орхон,2006,77.8
Ямаа,              Орхон,2005,60.4
Ямаа,              Орхон,2004,48.8
Ямаа,              Орхон,2003,45.3
Ямаа,              Орхон,2002,53.6
Ямаа,              Орхон,2001,55.8
Ямаа,              Орхон,2000,50.3
Ямаа,              Орхон,1999,44.6
Ямаа,              Орхон,1998,33.9
Ямаа,              Орхон,1997,27.4
Ямаа,              Орхон,1996,23.9
Ямаа,              Орхон,1995,21.7
Ямаа,              Орхон,1994,17.5
Ямаа,              Орхон,1993,13.4
Ямаа,              Орхон,1992,9.3
Ямаа,              Орхон,1991,5.7
Ямаа,              Орхон,1990,3.2
Ямаа,              Орхон,1989,2.3
Ямаа,              Орхон,1988,1.7
Ямаа,              Орхон,1987,1.4
Ямаа,              Орхон,1986,1.3
Ямаа,              Орхон,1985,1.3
Ямаа,              Орхон,1984,1.3
Ямаа,              Орхон,1983,1.1
Ямаа,              Орхон,1982,1.0
Ямаа,              Орхон,1981,0.8
Ямаа,              Орхон,1980,0.5
Ямаа,              Орхон,1979,7.5
Ямаа,              Орхон,1978,0.6
Ямаа,              Орхон,1977,0.4
Ямаа,              Орхон,1976,0.4
Ямаа,              Орхон,1975,
Ямаа,              Орхон,1974,
Ямаа,              Орхон,1973,
Ямаа,              Орхон,1972,
Ямаа,              Орхон,1971,
Ямаа,              Орхон,1970,
Ямаа,              Хөвсгөл,2024,1895.0
Ямаа,              Хөвсгөл,2023,2005.9
Ямаа,              Хөвсгөл,2022,2241.3
Ямаа,              Хөвсгөл,2021,2195.9
Ямаа,              Хөвсгөл,2020,2102.8
Ямаа,              Хөвсгөл,2019,2306.7
Ямаа,              Хөвсгөл,2018,2197.5
Ямаа,              Хөвсгөл,2017,1996.5
Ямаа,              Хөвсгөл,2016,1938.0
Ямаа,              Хөвсгөл,2015,1684.6
Ямаа,              Хөвсгөл,2014,1619.4
Ямаа,              Хөвсгөл,2013,1402.1
Ямаа,              Хөвсгөл,2012,1443.2
Ямаа,              Хөвсгөл,2011,1386.8
Ямаа,              Хөвсгөл,2010,1274.0
Ямаа,              Хөвсгөл,2009,1674.8
Ямаа,              Хөвсгөл,2008,1697.0
Ямаа,              Хөвсгөл,2007,1509.8
Ямаа,              Хөвсгөл,2006,1287.0
Ямаа,              Хөвсгөл,2005,1058.8
Ямаа,              Хөвсгөл,2004,966.0
Ямаа,              Хөвсгөл,2003,844.6
Ямаа,              Хөвсгөл,2002,725.0
Ямаа,              Хөвсгөл,2001,615.2
Ямаа,              Хөвсгөл,2000,674.2
Ямаа,              Хөвсгөл,1999,679.0
Ямаа,              Хөвсгөл,1998,662.3
Ямаа,              Хөвсгөл,1997,595.4
Ямаа,              Хөвсгөл,1996,510.9
Ямаа,              Хөвсгөл,1995,445.5
Ямаа,              Хөвсгөл,1994,390.6
Ямаа,              Хөвсгөл,1993,324.2
Ямаа,              Хөвсгөл,1992,298.2
Ямаа,              Хөвсгөл,1991,275.7
Ямаа,              Хөвсгөл,1990,280.4
Ямаа,              Хөвсгөл,1989,274.6
Ямаа,              Хөвсгөл,1988,255.2
Ямаа,              Хөвсгөл,1987,239.5
Ямаа,              Хөвсгөл,1986,241.0
Ямаа,              Хөвсгөл,1985,241.8
Ямаа,              Хөвсгөл,1984,259.4
Ямаа,              Хөвсгөл,1983,249.5
Ямаа,              Хөвсгөл,1982,244.3
Ямаа,              Хөвсгөл,1981,232.1
Ямаа,              Хөвсгөл,1980,221.2
Ямаа,              Хөвсгөл,1979,218.9
Ямаа,              Хөвсгөл,1978,212.9
Ямаа,              Хөвсгөл,1977,193.2
Ямаа,              Хөвсгөл,1976,192.4
Ямаа,              Хөвсгөл,1975,209.0
Ямаа,              Хөвсгөл,1974,227.1
Ямаа,              Хөвсгөл,1973,223.7
Ямаа,              Хөвсгөл,1972,229.1
Ямаа,              Хөвсгөл,1971,231.2
Ямаа,              Хөвсгөл,1970,232.4
Ямаа,       Төвийн бүс,2024,1820.6
Ямаа,       Төвийн бүс,2023,2124.4
Ямаа,       Төвийн бүс,2022,2358.0
Ямаа,       Төвийн бүс,2021,2283.5
Ямаа,       Төвийн бүс,2020,2455.6
Ямаа,       Төвийн бүс,2019,2390.4
Ямаа,       Төвийн бүс,2018,2122.2
Ямаа,       Төвийн бүс,2017,2123.2
Ямаа,       Төвийн бүс,2016,2179.2
Ямаа,       Төвийн бүс,2015,2071.8
Ямаа,       Төвийн бүс,2014,2024.2
Ямаа,       Төвийн бүс,2013,1759.7
Ямаа,       Төвийн бүс,2012,1705.7
Ямаа,       Төвийн бүс,2011,1636.8
Ямаа,       Төвийн бүс,2010,1504.1
Ямаа,       Төвийн бүс,2009,2065.7
Ямаа,       Төвийн бүс,2008,1905.0
Ямаа,       Төвийн бүс,2007,1522.3
Ямаа,       Төвийн бүс,2006,1179.3
Ямаа,       Төвийн бүс,2005,924.2
Ямаа,       Төвийн бүс,2004,799.8
Ямаа,       Төвийн бүс,2003,737.7
Ямаа,       Төвийн бүс,2002,771.3
Ямаа,       Төвийн бүс,2001,696.6
Ямаа,       Төвийн бүс,2000,703.0
Ямаа,       Төвийн бүс,1999,675.6
Ямаа,       Төвийн бүс,1998,655.1
Ямаа,       Төвийн бүс,1997,543.5
Ямаа,       Төвийн бүс,1996,454.9
Ямаа,       Төвийн бүс,1995,389.9
Ямаа,       Төвийн бүс,1994,312.7
Ямаа,       Төвийн бүс,1993,270.3
Ямаа,       Төвийн бүс,1992,247.2
Ямаа,       Төвийн бүс,1991,220.2
Ямаа,       Төвийн бүс,1990,212.3
Ямаа,       Төвийн бүс,1989,195.1
Ямаа,       Төвийн бүс,1988,167.9
Ямаа,       Төвийн бүс,1987,164.0
Ямаа,       Төвийн бүс,1986,169.3
Ямаа,       Төвийн бүс,1985,166.6
Ямаа,       Төвийн бүс,1984,171.0
Ямаа,       Төвийн бүс,1983,174.4
Ямаа,       Төвийн бүс,1982,186.8
Ямаа,       Төвийн бүс,1981,171.5
Ямаа,       Төвийн бүс,1980,169.1
Ямаа,       Төвийн бүс,1979,203.2
Ямаа,       Төвийн бүс,1978,172.2
Ямаа,       Төвийн бүс,1977,147.6
Ямаа,       Төвийн бүс,1976,186.1
Ямаа,       Төвийн бүс,1975,216.3
Ямаа,       Төвийн бүс,1974,211.9
Ямаа,       Төвийн бүс,1973,195.9
Ямаа,       Төвийн бүс,1972,183.7
Ямаа,       Төвийн бүс,1971,171.0
Ямаа,       Төвийн бүс,1970,176.9
Ямаа,              Дархан-Уул,2024,79.2
