гишүүний_id,гишүүн,нам,мандат,байнгын_хороо,үзүүлэлт,утга,нэгж
m10,С.Бямбацогт,Монгол Ардын Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Албан ёсоор цагтаа ирсэн,118,тоо
m10,С.Бямбацогт,Монгол Ардын Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Албан ёсоор хоцорсон,12,тоо
m10,С.Бямбацогт,Монгол Ардын Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,90.8,хувь
m10,С.Бямбацогт,Монгол Ардын Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Товлосон цаг нийтлэгдсэн ирэлт,84,тоо
m10,С.Бямбацогт,Монгол Ардын Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Товлосон цагт багтаж ирсэн,70,тоо
m10,С.Бямбацогт,Монгол Ардын Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Товлосон цагаас хойш ирсэн,14,тоо
m10,С.Бямбацогт,Монгол Ардын Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Товлосон цагтаа ирэлтийн хувь,83.3,хувь
m10,С.Бямбацогт,Монгол Ардын Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Бодит эхлэлээс хоцорсон медиан минут,24,минут
m10,С.Бямбацогт,Монгол Ардын Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Бодит эхлэлээс хоцорсон дундаж минут,48,минут
m10,С.Бямбацогт,Монгол Ардын Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Тайлбаргүй тасалсан,1,тоо
m10,С.Бямбацогт,Монгол Ардын Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Тайлбаргүй таслалтын хувь,0.7,хувь
m10,С.Бямбацогт,Монгол Ардын Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Чөлөөтэй,1,тоо
m10,С.Бямбацогт,Монгол Ардын Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Эмнэлгийн чөлөө,0,тоо
m10,С.Бямбацогт,Монгол Ардын Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Орон нутгийн томилолт,0,тоо
m10,С.Бямбацогт,Монгол Ардын Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Гадаад томилолт,14,тоо
m11,О.Цогтгэрэл,Ардчилсан Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Хуралдаан,146,тоо
m11,О.Цогтгэрэл,Ардчилсан Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Биеэр оролцсон,127,тоо
m11,О.Цогтгэрэл,Ардчилсан Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Биеэр оролцсон хувь,87.0,хувь
m11,О.Цогтгэрэл,Ардчилсан Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Албан ёсоор цагтаа ирсэн,117,тоо
m11,О.Цогтгэрэл,Ардчилсан Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Албан ёсоор хоцорсон,10,тоо
m11,О.Цогтгэрэл,Ардчилсан Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,92.1,хувь
m11,О.Цогтгэрэл,Ардчилсан Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Товлосон цаг нийтлэгдсэн ирэлт,80,тоо
m11,О.Цогтгэрэл,Ардчилсан Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Товлосон цагт багтаж ирсэн,70,тоо
m11,О.Цогтгэрэл,Ардчилсан Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Товлосон цагаас хойш ирсэн,10,тоо
m11,О.Цогтгэрэл,Ардчилсан Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Товлосон цагтаа ирэлтийн хувь,87.5,хувь
m11,О.Цогтгэрэл,Ардчилсан Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Бодит эхлэлээс хоцорсон медиан минут,8,минут
m11,О.Цогтгэрэл,Ардчилсан Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Бодит эхлэлээс хоцорсон дундаж минут,21.4,минут
m11,О.Цогтгэрэл,Ардчилсан Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Тайлбаргүй тасалсан,4,тоо
m11,О.Цогтгэрэл,Ардчилсан Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Тайлбаргүй таслалтын хувь,2.7,хувь
m11,О.Цогтгэрэл,Ардчилсан Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Чөлөөтэй,6,тоо
m11,О.Цогтгэрэл,Ардчилсан Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Эмнэлгийн чөлөө,0,тоо
m11,О.Цогтгэрэл,Ардчилсан Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Орон нутгийн томилолт,0,тоо
m11,О.Цогтгэрэл,Ардчилсан Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Гадаад томилолт,9,тоо
m12,Б.Пүрэвдорж,Ардчилсан Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Хуралдаан,146,тоо
m12,Б.Пүрэвдорж,Ардчилсан Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Биеэр оролцсон,125,тоо
m12,Б.Пүрэвдорж,Ардчилсан Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Биеэр оролцсон хувь,85.6,хувь
m12,Б.Пүрэвдорж,Ардчилсан Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Албан ёсоор цагтаа ирсэн,124,тоо
m12,Б.Пүрэвдорж,Ардчилсан Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Албан ёсоор хоцорсон,1,тоо
m12,Б.Пүрэвдорж,Ардчилсан Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,99.2,хувь
m12,Б.Пүрэвдорж,Ардчилсан Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Товлосон цаг нийтлэгдсэн ирэлт,81,тоо
m12,Б.Пүрэвдорж,Ардчилсан Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Товлосон цагт багтаж ирсэн,79,тоо
m12,Б.Пүрэвдорж,Ардчилсан Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Товлосон цагаас хойш ирсэн,2,тоо
m12,Б.Пүрэвдорж,Ардчилсан Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Товлосон цагтаа ирэлтийн хувь,97.5,хувь
m12,Б.Пүрэвдорж,Ардчилсан Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Бодит эхлэлээс хоцорсон медиан минут,1,минут
m12,Б.Пүрэвдорж,Ардчилсан Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Бодит эхлэлээс хоцорсон дундаж минут,1,минут
m12,Б.Пүрэвдорж,Ардчилсан Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Тайлбаргүй тасалсан,2,тоо
m12,Б.Пүрэвдорж,Ардчилсан Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Тайлбаргүй таслалтын хувь,1.4,хувь
m12,Б.Пүрэвдорж,Ардчилсан Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Чөлөөтэй,1,тоо
m12,Б.Пүрэвдорж,Ардчилсан Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Эмнэлгийн чөлөө,3,тоо
m12,Б.Пүрэвдорж,Ардчилсан Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Орон нутгийн томилолт,4,тоо
m12,Б.Пүрэвдорж,Ардчилсан Нам,2-р тойрог,Төрийн байгуулалтын байнгын хороо,Гадаад томилолт,11,тоо
m13,Д.Амарбаясгалан,Монгол Ардын Нам,2-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Хуралдаан,146,тоо
m13,Д.Амарбаясгалан,Монгол Ардын Нам,2-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Биеэр оролцсон,96,тоо
m13,Д.Амарбаясгалан,Монгол Ардын Нам,2-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Биеэр оролцсон хувь,65.8,хувь
m13,Д.Амарбаясгалан,Монгол Ардын Нам,2-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Албан ёсоор цагтаа ирсэн,82,тоо
m13,Д.Амарбаясгалан,Монгол Ардын Нам,2-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Албан ёсоор хоцорсон,14,тоо
m13,Д.Амарбаясгалан,Монгол Ардын Нам,2-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,85.4,хувь
