Бүс,Үзүүлэлт,Он,value
            Хөвсгөл,Чих хамар хоолойн,2023,1.0
            Хөвсгөл,Чих хамар хоолойн,2022,1.0
            Хөвсгөл,Чих хамар хоолойн,2021,2.0
            Хөвсгөл,Чих хамар хоолойн,2020,1.0
            Хөвсгөл,Чих хамар хоолойн,2019,1.0
            Хөвсгөл,Чих хамар хоолойн,2018,1.0
            Хөвсгөл,Чих хамар хоолойн,2017,1.0
            Хөвсгөл,Чих хамар хоолойн,2016,1.0
            Хөвсгөл,Чих хамар хоолойн,2015,1.0
            Хөвсгөл,"Арьс, харшлын",2025,0.0
            Хөвсгөл,"Арьс, харшлын",2024,1.0
            Хөвсгөл,"Арьс, харшлын",2023,1.0
            Хөвсгөл,"Арьс, харшлын",2022,1.0
            Хөвсгөл,"Арьс, харшлын",2021,2.0
            Хөвсгөл,"Арьс, харшлын",2020,1.0
            Хөвсгөл,"Арьс, харшлын",2019,0.0
            Хөвсгөл,"Арьс, харшлын",2018,4.0
            Хөвсгөл,"Арьс, харшлын",2017,4.0
            Хөвсгөл,"Арьс, харшлын",2016,0.0
            Хөвсгөл,"Арьс, харшлын",2015,0.0
            Хөвсгөл,Халдвартын,2025,59.0
            Хөвсгөл,Халдвартын,2024,35.0
            Хөвсгөл,Халдвартын,2023,30.0
            Хөвсгөл,Халдвартын,2022,31.0
            Хөвсгөл,Халдвартын,2021,26.0
            Хөвсгөл,Халдвартын,2020,29.0
            Хөвсгөл,Халдвартын,2019,27.0
            Хөвсгөл,Халдвартын,2018,13.0
            Хөвсгөл,Халдвартын,2017,11.0
            Хөвсгөл,Халдвартын,2016,4.0
            Хөвсгөл,Халдвартын,2015,4.0
            Хөвсгөл,Сүрьеэгийн,2025,
            Хөвсгөл,Сүрьеэгийн,2024,0.0
            Хөвсгөл,Сүрьеэгийн,2023,0.0
            Хөвсгөл,Сүрьеэгийн,2022,0.0
            Хөвсгөл,Сүрьеэгийн,2021,0.0
            Хөвсгөл,Сүрьеэгийн,2020,0.0
            Хөвсгөл,Сүрьеэгийн,2019,0.0
            Хөвсгөл,Сүрьеэгийн,2018,7.0
            Хөвсгөл,Сүрьеэгийн,2017,6.0
            Хөвсгөл,Сүрьеэгийн,2016,0.0
            Хөвсгөл,Сүрьеэгийн,2015,0.0
            Хөвсгөл,ДОХ/БЗДХ-ын/,2025,
            Хөвсгөл,ДОХ/БЗДХ-ын/,2024,0.0
            Хөвсгөл,ДОХ/БЗДХ-ын/,2023,0.0
            Хөвсгөл,ДОХ/БЗДХ-ын/,2022,0.0
            Хөвсгөл,ДОХ/БЗДХ-ын/,2021,0.0
            Хөвсгөл,ДОХ/БЗДХ-ын/,2020,0.0
            Хөвсгөл,ДОХ/БЗДХ-ын/,2019,0.0
            Хөвсгөл,ДОХ/БЗДХ-ын/,2018,0.0
            Хөвсгөл,ДОХ/БЗДХ-ын/,2017,0.0
            Хөвсгөл,ДОХ/БЗДХ-ын/,2016,0.0
            Хөвсгөл,ДОХ/БЗДХ-ын/,2015,1.0
            Хөвсгөл,Сэргээн засахын,2025,20.0
            Хөвсгөл,Сэргээн засахын,2024,13.0
            Хөвсгөл,Сэргээн засахын,2023,10.0
            Хөвсгөл,Сэргээн засахын,2022,8.0
            Хөвсгөл,Сэргээн засахын,2021,7.0
            Хөвсгөл,Сэргээн засахын,2020,14.0
            Хөвсгөл,Сэргээн засахын,2019,13.0
            Хөвсгөл,Сэргээн засахын,2018,27.0
            Хөвсгөл,Сэргээн засахын,2017,19.0
            Хөвсгөл,Сэргээн засахын,2016,19.0
            Хөвсгөл,Сэргээн засахын,2015,15.0
            Хөвсгөл,Хөнгөвчлөхийн,2025,2.0
            Хөвсгөл,Хөнгөвчлөхийн,2024,2.0
            Хөвсгөл,Хөнгөвчлөхийн,2023,2.0
            Хөвсгөл,Хөнгөвчлөхийн,2022,2.0
            Хөвсгөл,Хөнгөвчлөхийн,2021,3.0
            Хөвсгөл,Хөнгөвчлөхийн,2020,1.0
            Хөвсгөл,Хөнгөвчлөхийн,2019,1.0
            Хөвсгөл,Хөнгөвчлөхийн,2018,1.0
            Хөвсгөл,Хөнгөвчлөхийн,2017,1.0
            Хөвсгөл,Хөнгөвчлөхийн,2016,1.0
            Хөвсгөл,Хөнгөвчлөхийн,2015,1.0
            Хөвсгөл,Настны,2025,
            Хөвсгөл,Настны,2024,0.0
            Хөвсгөл,Настны,2023,0.0
            Хөвсгөл,Настны,2022,0.0
            Хөвсгөл,Настны,2021,0.0
            Хөвсгөл,Настны,2020,0.0
            Хөвсгөл,Настны,2019,0.0
            Хөвсгөл,Настны,2018,3.0
            Хөвсгөл,Настны,2017,1.0
            Хөвсгөл,Настны,2016,1.0
            Хөвсгөл,Настны,2015,2.0
            Хөвсгөл,Уламжлалт анагаахын,2025,16.0
            Хөвсгөл,Уламжлалт анагаахын,2024,21.0
            Хөвсгөл,Уламжлалт анагаахын,2023,19.0
            Хөвсгөл,Уламжлалт анагаахын,2022,14.0
            Хөвсгөл,Уламжлалт анагаахын,2021,10.0
            Хөвсгөл,Уламжлалт анагаахын,2020,20.0
            Хөвсгөл,Уламжлалт анагаахын,2019,18.0
            Хөвсгөл,Уламжлалт анагаахын,2018,19.0
            Хөвсгөл,Уламжлалт анагаахын,2017,11.0
            Хөвсгөл,Уламжлалт анагаахын,2016,14.0
            Хөвсгөл,Уламжлалт анагаахын,2015,13.0
            Хөвсгөл,Нүүр амны,2025,11.0
            Хөвсгөл,Нүүр амны,2024,9.0
            Хөвсгөл,Нүүр амны,2023,6.0
            Хөвсгөл,Нүүр амны,2022,5.0
            Хөвсгөл,Нүүр амны,2021,7.0
            Хөвсгөл,Нүүр амны,2020,2.0
            Хөвсгөл,Нүүр амны,2019,2.0
            Хөвсгөл,Нүүр амны,2018,4.0
            Хөвсгөл,Нүүр амны,2017,4.0
            Хөвсгөл,Нүүр амны,2016,2.0
            Хөвсгөл,Нүүр амны,2015,2.0
            Хөвсгөл,Бусад,2025,60.0
            Хөвсгөл,Бусад,2024,46.0
            Хөвсгөл,Бусад,2023,26.0
            Хөвсгөл,Бусад,2022,50.0
            Хөвсгөл,Бусад,2021,29.0
            Хөвсгөл,Бусад,2020,89.0
            Хөвсгөл,Бусад,2019,43.0
            Хөвсгөл,Бусад,2018,68.0
            Хөвсгөл,Бусад,2017,41.0
            Хөвсгөл,Бусад,2016,18.0
            Хөвсгөл,Бусад,2015,15.0
    Төвийн бүс,Сувилагч-Бүгд,2025,1928.0
    Төвийн бүс,Сувилагч-Бүгд,2024,1919.0
    Төвийн бүс,Сувилагч-Бүгд,2023,1831.0
    Төвийн бүс,Сувилагч-Бүгд,2022,1800.0
    Төвийн бүс,Сувилагч-Бүгд,2021,1754.0
    Төвийн бүс,Сувилагч-Бүгд,2020,1758.0
    Төвийн бүс,Сувилагч-Бүгд,2019,1709.0
    Төвийн бүс,Сувилагч-Бүгд,2018,1640.0
    Төвийн бүс,Сувилагч-Бүгд,2017,1629.0
    Төвийн бүс,Сувилагч-Бүгд,2016,1583.0
    Төвийн бүс,Сувилагч-Бүгд,2015,1568.0
    Төвийн бүс,Ерөнхий мэргэжлийн,2025,732.0
    Төвийн бүс,Ерөнхий мэргэжлийн,2024,719.0
    Төвийн бүс,Ерөнхий мэргэжлийн,2023,710.0
    Төвийн бүс,Ерөнхий мэргэжлийн,2022,670.0
    Төвийн бүс,Ерөнхий мэргэжлийн,2021,689.0
    Төвийн бүс,Ерөнхий мэргэжлийн,2020,776.0
    Төвийн бүс,Ерөнхий мэргэжлийн,2019,744.0
    Төвийн бүс,Ерөнхий мэргэжлийн,2018,813.0
    Төвийн бүс,Ерөнхий мэргэжлийн,2017,888.0
    Төвийн бүс,Ерөнхий мэргэжлийн,2016,836.0
    Төвийн бүс,Ерөнхий мэргэжлийн,2015,789.0
    Төвийн бүс,Үндсэн ба төрөлжсөн мэргэжлийн,2025,1058.0
    Төвийн бүс,Үндсэн ба төрөлжсөн мэргэжлийн,2024,1056.0
    Төвийн бүс,Үндсэн ба төрөлжсөн мэргэжлийн,2023,981.0
    Төвийн бүс,Үндсэн ба төрөлжсөн мэргэжлийн,2022,1001.0
    Төвийн бүс,Үндсэн ба төрөлжсөн мэргэжлийн,2021,942.0
    Төвийн бүс,Үндсэн ба төрөлжсөн мэргэжлийн,2020,861.0
    Төвийн бүс,Үндсэн ба төрөлжсөн мэргэжлийн,2019,846.0
    Төвийн бүс,Үндсэн ба төрөлжсөн мэргэжлийн,2018,760.0
    Төвийн бүс,Үндсэн ба төрөлжсөн мэргэжлийн,2017,660.0
    Төвийн бүс,Үндсэн ба төрөлжсөн мэргэжлийн,2016,671.0
    Төвийн бүс,Үндсэн ба төрөлжсөн мэргэжлийн,2015,709.0
    Төвийн бүс,Дотрын,2025,35.0
    Төвийн бүс,Дотрын,2024,41.0
    Төвийн бүс,Дотрын,2023,39.0
    Төвийн бүс,Дотрын,2022,38.0
    Төвийн бүс,Дотрын,2021,28.0
    Төвийн бүс,Дотрын,2020,12.0
    Төвийн бүс,Дотрын,2019,24.0
    Төвийн бүс,Дотрын,2018,49.0
    Төвийн бүс,Дотрын,2017,45.0
    Төвийн бүс,Дотрын,2016,47.0
    Төвийн бүс,Дотрын,2015,55.0
    Төвийн бүс,Хүүхдийн,2025,156.0
    Төвийн бүс,Хүүхдийн,2024,172.0
    Төвийн бүс,Хүүхдийн,2023,166.0
    Төвийн бүс,Хүүхдийн,2022,156.0
    Төвийн бүс,Хүүхдийн,2021,145.0
    Төвийн бүс,Хүүхдийн,2020,138.0
    Төвийн бүс,Хүүхдийн,2019,149.0
    Төвийн бүс,Хүүхдийн,2018,153.0
    Төвийн бүс,Хүүхдийн,2017,138.0
    Төвийн бүс,Хүүхдийн,2016,129.0
    Төвийн бүс,Хүүхдийн,2015,136.0
    Төвийн бүс,Мэс заслын,2025,80.0
    Төвийн бүс,Мэс заслын,2024,83.0
    Төвийн бүс,Мэс заслын,2023,91.0
    Төвийн бүс,Мэс заслын,2022,81.0
    Төвийн бүс,Мэс заслын,2021,74.0
    Төвийн бүс,Мэс заслын,2020,71.0
    Төвийн бүс,Мэс заслын,2019,81.0
    Төвийн бүс,Мэс заслын,2018,82.0
    Төвийн бүс,Мэс заслын,2017,73.0
    Төвийн бүс,Мэс заслын,2016,75.0
    Төвийн бүс,Мэс заслын,2015,94.0
    Төвийн бүс,Гэмтлийн,2025,29.0
    Төвийн бүс,Гэмтлийн,2024,29.0
    Төвийн бүс,Гэмтлийн,2023,25.0
    Төвийн бүс,Гэмтлийн,2022,24.0
    Төвийн бүс,Гэмтлийн,2021,25.0
    Төвийн бүс,Гэмтлийн,2020,25.0
    Төвийн бүс,Гэмтлийн,2019,23.0
    Төвийн бүс,Гэмтлийн,2018,22.0
    Төвийн бүс,Гэмтлийн,2017,18.0
    Төвийн бүс,Гэмтлийн,2016,21.0
    Төвийн бүс,Гэмтлийн,2015,19.0
    Төвийн бүс,Сэхээн амьдруулахын,2025,0.0
    Төвийн бүс,Сэхээн амьдруулахын,2024,0.0
    Төвийн бүс,Сэхээн амьдруулахын,2023,42.0
    Төвийн бүс,Сэхээн амьдруулахын,2022,46.0
    Төвийн бүс,Сэхээн амьдруулахын,2021,0.0
