малын_төрөл,бүс,он,утга
Бүгд,Хойд бүс,1986,2624.08
Бүгд,Хойд бүс,1985,2719.02
Бүгд,Хойд бүс,1984,2785.59
Бүгд,Хойд бүс,1983,2776.18
Бүгд,Хойд бүс,1982,2760.4
Бүгд,Хойд бүс,1981,2650.85
Бүгд,Хойд бүс,1980,2546.64
Бүгд,Хойд бүс,1979,2522.85
Бүгд,Хойд бүс,1978,2500.67
Бүгд,Хойд бүс,1977,2343.89
Бүгд,Хойд бүс,1976,2444.75
Бүгд,Хойд бүс,1975,2635.44
Бүгд,Хойд бүс,1974,2687.58
Бүгд,Хойд бүс,1973,2561.32
Бүгд,Хойд бүс,1972,2546.4
Бүгд,Хойд бүс,1971,2554.8
Бүгд,Хойд бүс,1970,2505.63
Бүгд,Булган,2025,2979.67
Бүгд,Булган,2024,3038.74
Бүгд,Булган,2023,3622.88
Бүгд,Булган,2022,3892.84
Бүгд,Булган,2021,3622.25
Бүгд,Булган,2020,3395.98
Бүгд,Булган,2019,3641.7
Бүгд,Булган,2018,3305.5
Бүгд,Булган,2017,3361.63
Бүгд,Булган,2016,3485.61
Бүгд,Булган,2015,3223.82
Бүгд,Булган,2014,3132.79
Бүгд,Булган,2013,2757.19
Бүгд,Булган,2012,2578.62
Бүгд,Булган,2011,2340.81
Бүгд,Булган,2010,2293.23
Бүгд,Булган,2009,2611.65
Бүгд,Булган,2008,2414.15
Бүгд,Булган,2007,2008.21
Бүгд,Булган,2006,1672.46
Бүгд,Булган,2005,1399.27
Бүгд,Булган,2004,1213.17
Бүгд,Булган,2003,1107.87
Бүгд,Булган,2002,1387.7
Бүгд,Булган,2001,1457.59
Бүгд,Булган,2000,1522.81
Бүгд,Булган,1999,1609.25
Бүгд,Булган,1998,1458.86
Бүгд,Булган,1997,1309.84
Бүгд,Булган,1996,1202.57
Бүгд,Булган,1995,1137.08
Бүгд,Булган,1994,1078.84
Бүгд,Булган,1993,1036.88
Бүгд,Булган,1992,1066.06
Бүгд,Булган,1991,1021.2
Бүгд,Булган,1990,998.2
Бүгд,Булган,1989,942.99
Бүгд,Булган,1988,889.43
Бүгд,Булган,1987,846.63
Бүгд,Булган,1986,872.26
Бүгд,Булган,1985,934.55
Бүгд,Булган,1984,983.71
Бүгд,Булган,1983,992.58
Бүгд,Булган,1982,1006.99
Бүгд,Булган,1981,961.99
Бүгд,Булган,1980,937.29
Бүгд,Булган,1979,926.82
Бүгд,Булган,1978,926.76
Бүгд,Булган,1977,869.93
Бүгд,Булган,1976,947.99
Бүгд,Булган,1975,1012.8
Бүгд,Булган,1974,1011.5
Бүгд,Булган,1973,980.5
Бүгд,Булган,1972,958.62
Бүгд,Булган,1971,947.01
Бүгд,Булган,1970,905.99
Бүгд,Орхон,2025,169.59
Бүгд,Орхон,2024,175.84
Бүгд,Орхон,2023,175.33
Бүгд,Орхон,2022,169.94
Бүгд,Орхон,2021,154.58
Бүгд,Орхон,2020,136.99
Бүгд,Орхон,2019,126.95
Бүгд,Орхон,2018,114.35
Бүгд,Орхон,2017,122.34
Бүгд,Орхон,2016,134.2
Бүгд,Орхон,2015,119.75
Бүгд,Орхон,2014,123.2
Бүгд,Орхон,2013,178.96
Бүгд,Орхон,2012,184.51
Бүгд,Орхон,2011,168.34
Бүгд,Орхон,2010,169.2
Бүгд,Орхон,2009,256.18
Бүгд,Орхон,2008,268.9
Бүгд,Орхон,2007,209.97
Бүгд,Орхон,2006,174.43
Бүгд,Орхон,2005,137.29
Бүгд,Орхон,2004,115.21
Бүгд,Орхон,2003,107.93
Бүгд,Орхон,2002,159.72
Бүгд,Орхон,2001,168.85
Бүгд,Орхон,2000,168.51
Бүгд,Орхон,1999,163.92
Бүгд,Орхон,1998,132.28
Бүгд,Орхон,1997,120.31
Бүгд,Орхон,1996,123.1
Бүгд,Орхон,1995,127.29
Бүгд,Орхон,1994,110.92
Бүгд,Орхон,1993,105.66
Бүгд,Орхон,1992,92.14
Бүгд,Орхон,1991,72.97
Бүгд,Орхон,1990,53.5
Бүгд,Орхон,1989,43.13
Бүгд,Орхон,1988,36.3
Бүгд,Орхон,1987,30.14
Бүгд,Орхон,1986,25.99
Бүгд,Орхон,1985,25.99
Бүгд,Орхон,1984,24.03
Бүгд,Орхон,1983,21.96
Бүгд,Орхон,1982,19.16
Бүгд,Орхон,1981,13.9
Бүгд,Орхон,1980,8.82
Бүгд,Орхон,1979,
Бүгд,Орхон,1978,6.7
Бүгд,Орхон,1977,5.7
Бүгд,Орхон,1976,2.5
Бүгд,Орхон,1975,
Бүгд,Орхон,1974,
Бүгд,Орхон,1973,
Бүгд,Орхон,1972,
Бүгд,Орхон,1971,
Бүгд,Орхон,1970,
Бүгд,Хөвсгөл,2025,5314.05
Бүгд,Хөвсгөл,2024,5163.23
Бүгд,Хөвсгөл,2023,5662.0
Бүгд,Хөвсгөл,2022,6254.1
Бүгд,Хөвсгөл,2021,5943.21
Бүгд,Хөвсгөл,2020,5500.55
Бүгд,Хөвсгөл,2019,6040.43
Бүгд,Хөвсгөл,2018,5710.37
Бүгд,Хөвсгөл,2017,5297.81
Бүгд,Хөвсгөл,2016,5089.39
Бүгд,Хөвсгөл,2015,4398.06
Бүгд,Хөвсгөл,2014,4157.22
Бүгд,Хөвсгөл,2013,3609.18
Бүгд,Хөвсгөл,2012,3601.67
Бүгд,Хөвсгөл,2011,3315.52
Бүгд,Хөвсгөл,2010,3101.33
Бүгд,Хөвсгөл,2009,3924.47
Бүгд,Хөвсгөл,2008,3815.69
Бүгд,Хөвсгөл,2007,3425.29
Бүгд,Хөвсгөл,2006,2973.54
Бүгд,Хөвсгөл,2005,2504.31
Бүгд,Хөвсгөл,2004,2295.17
Бүгд,Хөвсгөл,2003,2060.42
Бүгд,Хөвсгөл,2002,1900.81
Бүгд,Хөвсгөл,2001,1770.04
Бүгд,Хөвсгөл,2000,2269.61
Бүгд,Хөвсгөл,1999,2418.19
Бүгд,Хөвсгөл,1998,2295.87
Бүгд,Хөвсгөл,1997,2152.34
Бүгд,Хөвсгөл,1996,1976.91
Бүгд,Хөвсгөл,1995,1857.36
Бүгд,Хөвсгөл,1994,1787.99
Бүгд,Хөвсгөл,1993,1679.57
Бүгд,Хөвсгөл,1992,1747.45
Бүгд,Хөвсгөл,1991,1788.22
Бүгд,Хөвсгөл,1990,1871.9
Бүгд,Хөвсгөл,1989,1802.88
Бүгд,Хөвсгөл,1988,1740.08
Бүгд,Хөвсгөл,1987,1718.34
Бүгд,Хөвсгөл,1986,1725.83
Бүгд,Хөвсгөл,1985,1758.48
Бүгд,Хөвсгөл,1984,1777.85
Бүгд,Хөвсгөл,1983,1761.64
Бүгд,Хөвсгөл,1982,1734.25
Бүгд,Хөвсгөл,1981,1674.96
Бүгд,Хөвсгөл,1980,1600.53
Бүгд,Хөвсгөл,1979,1596.03
Бүгд,Хөвсгөл,1978,1567.21
Бүгд,Хөвсгөл,1977,1468.26
Бүгд,Хөвсгөл,1976,1494.26
Бүгд,Хөвсгөл,1975,1622.64
Бүгд,Хөвсгөл,1974,1676.08
Бүгд,Хөвсгөл,1973,1580.82
Бүгд,Хөвсгөл,1972,1587.78
Бүгд,Хөвсгөл,1971,1607.79
Бүгд,Хөвсгөл,1970,1599.64
Бүгд,Төвийн бүс,2025,5534.4
Бүгд,Төвийн бүс,2024,6004.85
Бүгд,Төвийн бүс,2023,6963.69
Бүгд,Төвийн бүс,2022,7333.25
Бүгд,Төвийн бүс,2021,6988.1
Бүгд,Төвийн бүс,2020,7066.61
Бүгд,Төвийн бүс,2019,7009.0
Бүгд,Төвийн бүс,2018,6428.49
Бүгд,Төвийн бүс,2017,6505.99
Бүгд,Төвийн бүс,2016,6629.78
Бүгд,Төвийн бүс,2015,6205.71
Бүгд,Төвийн бүс,2014,5977.44
Бүгд,Төвийн бүс,2013,5166.24
Бүгд,Төвийн бүс,2012,4818.66
Бүгд,Төвийн бүс,2011,4479.66
Бүгд,Төвийн бүс,2010,4226.11
Бүгд,Төвийн бүс,2009,5336.15
Бүгд,Төвийн бүс,2008,4790.3
Бүгд,Төвийн бүс,2007,3887.16
Бүгд,Төвийн бүс,2006,3127.85
Бүгд,Төвийн бүс,2005,2550.6
Бүгд,Төвийн бүс,2004,2253.87
Бүгд,Төвийн бүс,2003,2184.78
Бүгд,Төвийн бүс,2002,2447.37
Бүгд,Төвийн бүс,2001,2493.17
Бүгд,Төвийн бүс,2000,2871.13
Бүгд,Төвийн бүс,1999,3020.11
Бүгд,Төвийн бүс,1998,2976.09
Бүгд,Төвийн бүс,1997,2707.71
Бүгд,Төвийн бүс,1996,2511.64
Бүгд,Төвийн бүс,1995,2409.73
Бүгд,Төвийн бүс,1994,2265.79
Бүгд,Төвийн бүс,1993,2207.26
Бүгд,Төвийн бүс,1992,2315.34
Бүгд,Төвийн бүс,1991,2290.81
Бүгд,Төвийн бүс,1990,2333.12
Бүгд,Төвийн бүс,1989,2147.34
Бүгд,Төвийн бүс,1988,1973.82
Бүгд,Төвийн бүс,1987,1897.21
Бүгд,Төвийн бүс,1986,1866.5
Бүгд,Төвийн бүс,1985,1834.08
Бүгд,Төвийн бүс,1984,1861.96
Бүгд,Төвийн бүс,1983,1909.04
Бүгд,Төвийн бүс,1982,1889.79
Бүгд,Төвийн бүс,1981,1790.51
Бүгд,Төвийн бүс,1980,1728.93
Бүгд,Төвийн бүс,1979,1757.42
Бүгд,Төвийн бүс,1978,1739.65
Бүгд,Төвийн бүс,1977,1605.71
Бүгд,Төвийн бүс,1976,1768.31
Бүгд,Төвийн бүс,1975,1984.84
Бүгд,Төвийн бүс,1974,1960.35
Бүгд,Төвийн бүс,1973,1796.94
Бүгд,Төвийн бүс,1972,1731.49
Бүгд,Төвийн бүс,1971,1665.17
Бүгд,Төвийн бүс,1970,1676.39
Бүгд,Дархан-Уул,2025,163.33
Бүгд,Дархан-Уул,2024,252.28
Бүгд,Дархан-Уул,2023,261.29
Бүгд,Дархан-Уул,2022,313.21
Бүгд,Дархан-Уул,2021,355.33
Бүгд,Дархан-Уул,2020,360.57
Бүгд,Дархан-Уул,2019,347.35
Бүгд,Дархан-Уул,2018,306.01
Бүгд,Дархан-Уул,2017,310.94
Бүгд,Дархан-Уул,2016,324.16
Бүгд,Дархан-Уул,2015,288.36
Бүгд,Дархан-Уул,2014,324.24
Бүгд,Дархан-Уул,2013,279.05
Бүгд,Дархан-Уул,2012,268.37
Бүгд,Дархан-Уул,2011,256.81
Бүгд,Дархан-Уул,2010,249.82
Бүгд,Дархан-Уул,2009,361.53
Бүгд,Дархан-Уул,2008,345.29
Бүгд,Дархан-Уул,2007,230.38
Бүгд,Дархан-Уул,2006,180.19
Бүгд,Дархан-Уул,2005,142.87
Бүгд,Дархан-Уул,2004,125.05
Бүгд,Дархан-Уул,2003,122.24
Бүгд,Дархан-Уул,2002,166.04
Бүгд,Дархан-Уул,2001,179.69
Бүгд,Дархан-Уул,2000,194.53
Бүгд,Дархан-Уул,1999,179.36
Бүгд,Дархан-Уул,1998,168.15
Бүгд,Дархан-Уул,1997,136.78
Бүгд,Дархан-Уул,1996,137.11
Бүгд,Дархан-Уул,1995,138.62
Бүгд,Дархан-Уул,1994,139.49
Бүгд,Дархан-Уул,1993,130.35
Бүгд,Дархан-Уул,1992,145.52
Бүгд,Дархан-Уул,1991,137.34
Бүгд,Дархан-Уул,1990,109.25
Бүгд,Дархан-Уул,1989,80.26
Бүгд,Дархан-Уул,1988,68.05
Бүгд,Дархан-Уул,1987,59.24
Бүгд,Дархан-Уул,1986,61.86
Бүгд,Дархан-Уул,1985,61.86
Бүгд,Дархан-Уул,1984,61.66
Бүгд,Дархан-Уул,1983,57.47
Бүгд,Дархан-Уул,1982,50.04
Бүгд,Дархан-Уул,1981,24.44
Бүгд,Дархан-Уул,1980,22.08
Бүгд,Дархан-Уул,1979,
Бүгд,Дархан-Уул,1978,17.7
Бүгд,Дархан-Уул,1977,15.7
Бүгд,Дархан-Уул,1976,14.0
Бүгд,Дархан-Уул,1975,13.1
Бүгд,Дархан-Уул,1974,12.4
Бүгд,Дархан-Уул,1973,6.0
Бүгд,Дархан-Уул,1972,10.7
Бүгд,Дархан-Уул,1971,8.39
Бүгд,Дархан-Уул,1970,4.25
Бүгд,Сэлэнгэ,2025,1248.32
Бүгд,Сэлэнгэ,2024,1602.49
Бүгд,Сэлэнгэ,2023,1769.4
Бүгд,Сэлэнгэ,2022,1912.34
Бүгд,Сэлэнгэ,2021,1886.74
Бүгд,Сэлэнгэ,2020,1818.52
Бүгд,Сэлэнгэ,2019,1682.49
Бүгд,Сэлэнгэ,2018,1540.04
Бүгд,Сэлэнгэ,2017,1509.93
Бүгд,Сэлэнгэ,2016,1599.75
Бүгд,Сэлэнгэ,2015,1458.74
Бүгд,Сэлэнгэ,2014,1471.68
Бүгд,Сэлэнгэ,2013,1314.2
Бүгд,Сэлэнгэ,2012,1305.57
Бүгд,Сэлэнгэ,2011,1260.89
Бүгд,Сэлэнгэ,2010,1265.58
Бүгд,Сэлэнгэ,2009,1510.45
Бүгд,Сэлэнгэ,2008,1442.05
Бүгд,Сэлэнгэ,2007,1030.24
Бүгд,Сэлэнгэ,2006,774.42
Бүгд,Сэлэнгэ,2005,627.49
Бүгд,Сэлэнгэ,2004,577.44
Бүгд,Сэлэнгэ,2003,586.97
Бүгд,Сэлэнгэ,2002,683.38
Бүгд,Сэлэнгэ,2001,645.44
Бүгд,Сэлэнгэ,2000,654.46
Бүгд,Сэлэнгэ,1999,622.63
Бүгд,Сэлэнгэ,1998,569.39
Бүгд,Сэлэнгэ,1997,522.53
Бүгд,Сэлэнгэ,1996,506.59
Бүгд,Сэлэнгэ,1995,504.72
Бүгд,Сэлэнгэ,1994,496.39
Бүгд,Сэлэнгэ,1993,456.56
Бүгд,Сэлэнгэ,1992,481.88
Бүгд,Сэлэнгэ,1991,500.0
Бүгд,Сэлэнгэ,1990,512.49
Бүгд,Сэлэнгэ,1989,477.74
Бүгд,Сэлэнгэ,1988,448.55
Бүгд,Сэлэнгэ,1987,429.41
Бүгд,Сэлэнгэ,1986,414.55
Бүгд,Сэлэнгэ,1985,410.15
Бүгд,Сэлэнгэ,1984,425.21
Бүгд,Сэлэнгэ,1983,425.61
Бүгд,Сэлэнгэ,1982,403.16
Бүгд,Сэлэнгэ,1981,418.31
Бүгд,Сэлэнгэ,1980,397.89
Бүгд,Сэлэнгэ,1979,440.25
Бүгд,Сэлэнгэ,1978,454.12
Бүгд,Сэлэнгэ,1977,427.71
Бүгд,Сэлэнгэ,1976,409.81
Бүгд,Сэлэнгэ,1975,445.41
Бүгд,Сэлэнгэ,1974,436.21
Бүгд,Сэлэнгэ,1973,409.86
Бүгд,Сэлэнгэ,1972,375.43
Бүгд,Сэлэнгэ,1971,352.07
Бүгд,Сэлэнгэ,1970,348.99
Бүгд,Төв,2025,4122.76
Бүгд,Төв,2024,4150.08
Бүгд,Төв,2023,4933.01
Бүгд,Төв,2022,5107.7
Бүгд,Төв,2021,4746.04
Бүгд,Төв,2020,4887.52
Бүгд,Төв,2019,4979.16
Бүгд,Төв,2018,4582.44
Бүгд,Төв,2017,4685.13
Бүгд,Төв,2016,4705.87
Бүгд,Төв,2015,4458.61
Бүгд,Төв,2014,4181.51
Бүгд,Төв,2013,3572.99
Бүгд,Төв,2012,3244.72
Бүгд,Төв,2011,2961.96
Бүгд,Төв,2010,2710.71
Бүгд,Төв,2009,3464.17
Бүгд,Төв,2008,3002.96
Бүгд,Төв,2007,2626.54
Бүгд,Төв,2006,2173.24
Бүгд,Төв,2005,1780.24
Бүгд,Төв,2004,1551.38
Бүгд,Төв,2003,1475.57
Бүгд,Төв,2002,1597.95
Бүгд,Төв,2001,1668.04
Бүгд,Төв,2000,2022.14
Бүгд,Төв,1999,2218.12
Бүгд,Төв,1998,2238.55
Бүгд,Төв,1997,2048.4
Бүгд,Төв,1996,1867.94
Бүгд,Төв,1995,1766.39
Бүгд,Төв,1994,1629.91
Бүгд,Төв,1993,1620.35
Бүгд,Төв,1992,1687.94
Бүгд,Төв,1991,1653.47
Бүгд,Төв,1990,1711.38
Бүгд,Төв,1989,1589.34
Бүгд,Төв,1988,1457.22
Бүгд,Төв,1987,1408.56
Бүгд,Төв,1986,1390.09
Бүгд,Төв,1985,1362.07
Бүгд,Төв,1984,1375.09
Бүгд,Төв,1983,1425.96
Бүгд,Төв,1982,1436.59
Бүгд,Төв,1981,1347.76
Бүгд,Төв,1980,1308.96
Бүгд,Төв,1979,1317.17
Бүгд,Төв,1978,1267.83
Бүгд,Төв,1977,1162.3
Бүгд,Төв,1976,1344.5
Бүгд,Төв,1975,1526.33
Бүгд,Төв,1974,1511.74
Бүгд,Төв,1973,1381.08
Бүгд,Төв,1972,1345.36
Бүгд,Төв,1971,1304.71
Бүгд,Төв,1970,1323.15
Бүгд,Зүүн бүс,2025,8435.93
Бүгд,Зүүн бүс,2024,7853.13
Бүгд,Зүүн бүс,2023,11412.17
Бүгд,Зүүн бүс,2022,13063.67
Бүгд,Зүүн бүс,2021,12208.97
Бүгд,Зүүн бүс,2020,11311.19
Бүгд,Зүүн бүс,2019,11314.99
Бүгд,Зүүн бүс,2018,10739.5
Бүгд,Зүүн бүс,2017,9995.54
Бүгд,Зүүн бүс,2016,8656.92
Бүгд,Зүүн бүс,2015,8176.87
Бүгд,Зүүн бүс,2014,7480.45
Бүгд,Зүүн бүс,2013,6586.9
Бүгд,Зүүн бүс,2012,6098.22
Бүгд,Зүүн бүс,2011,5610.27
Бүгд,Зүүн бүс,2010,5273.76
Бүгд,Зүүн бүс,2009,5491.54
Бүгд,Зүүн бүс,2008,5155.67
Бүгд,Зүүн бүс,2007,5199.65
Бүгд,Зүүн бүс,2006,4642.12
Бүгд,Зүүн бүс,2005,4191.36
Бүгд,Зүүн бүс,2004,3973.17
Бүгд,Зүүн бүс,2003,3918.24
Бүгд,Зүүн бүс,2002,3719.95
Бүгд,Зүүн бүс,2001,3579.94
Бүгд,Зүүн бүс,2000,3790.01
Бүгд,Зүүн бүс,1999,3724.61
Бүгд,Зүүн бүс,1998,3412.6
Бүгд,Зүүн бүс,1997,3044.25
Бүгд,Зүүн бүс,1996,2785.52
Бүгд,Зүүн бүс,1995,2707.88
Бүгд,Зүүн бүс,1994,2841.24
Бүгд,Зүүн бүс,1993,2542.95
Бүгд,Зүүн бүс,1992,3253.47
Бүгд,Зүүн бүс,1991,3305.06
Бүгд,Зүүн бүс,1990,3439.96
Бүгд,Зүүн бүс,1989,3343.74
Бүгд,Зүүн бүс,1988,3153.78
Бүгд,Зүүн бүс,1987,3066.66
Бүгд,Зүүн бүс,1986,3150.9
Бүгд,Зүүн бүс,1985,3200.17
Бүгд,Зүүн бүс,1984,3244.96
Бүгд,Зүүн бүс,1983,3302.22
Бүгд,Зүүн бүс,1982,3592.64
Бүгд,Зүүн бүс,1981,3708.81
Бүгд,Зүүн бүс,1980,3450.68
Бүгд,Зүүн бүс,1979,3708.4
Бүгд,Зүүн бүс,1978,3603.89
Бүгд,Зүүн бүс,1977,3373.48
Бүгд,Зүүн бүс,1976,3421.7
Бүгд,Зүүн бүс,1975,3572.5
Бүгд,Зүүн бүс,1974,3537.95
Бүгд,Зүүн бүс,1973,3392.11
Бүгд,Зүүн бүс,1972,3273.63
Бүгд,Зүүн бүс,1971,3247.58
Бүгд,Зүүн бүс,1970,3309.67
Бүгд,Дорнод,2025,2697.07
Бүгд,Дорнод,2024,2652.24
Бүгд,Дорнод,2023,3151.7
Бүгд,Дорнод,2022,3342.32
Бүгд,Дорнод,2021,3051.07
Бүгд,Дорнод,2020,2749.68
Бүгд,Дорнод,2019,2629.62
Бүгд,Дорнод,2018,2377.78
Бүгд,Дорнод,2017,2057.81
Бүгд,Дорнод,2016,1722.91
Бүгд,Дорнод,2015,1555.43
Бүгд,Дорнод,2014,1393.45
Бүгд,Дорнод,2013,1220.14
Бүгд,Дорнод,2012,1207.25
Бүгд,Дорнод,2011,1149.76
Бүгд,Дорнод,2010,1113.28
Бүгд,Дорнод,2009,1450.73
Бүгд,Дорнод,2008,1476.22
Бүгд,Дорнод,2007,1307.29
Бүгд,Дорнод,2006,1113.32
Бүгд,Дорнод,2005,978.52
Бүгд,Дорнод,2004,887.9
Бүгд,Дорнод,2003,843.81
Бүгд,Дорнод,2002,825.38
Бүгд,Дорнод,2001,794.09
Бүгд,Дорнод,2000,826.17
Бүгд,Дорнод,1999,811.75
Бүгд,Дорнод,1998,735.66
Бүгд,Дорнод,1997,657.19
Бүгд,Дорнод,1996,594.17
Бүгд,Дорнод,1995,591.39
Бүгд,Дорнод,1994,650.32
Бүгд,Дорнод,1993,712.72
Бүгд,Дорнод,1992,802.13
Бүгд,Дорнод,1991,888.91
Бүгд,Дорнод,1990,936.65
Бүгд,Дорнод,1989,923.69
Бүгд,Дорнод,1988,897.23
Бүгд,Дорнод,1987,887.56
Бүгд,Дорнод,1986,876.07
Бүгд,Дорнод,1985,930.09
Бүгд,Дорнод,1984,929.68
Бүгд,Дорнод,1983,990.64
Бүгд,Дорнод,1982,1102.91
Бүгд,Дорнод,1981,1130.53
Бүгд,Дорнод,1980,1036.94
Бүгд,Дорнод,1979,1114.17
Бүгд,Дорнод,1978,1091.9
Бүгд,Дорнод,1977,1019.04
Бүгд,Дорнод,1976,1028.17
Бүгд,Дорнод,1975,1094.76
Бүгд,Дорнод,1974,1072.72
Бүгд,Дорнод,1973,1022.13
Бүгд,Дорнод,1972,975.29
Бүгд,Дорнод,1971,1015.15
Бүгд,Дорнод,1970,992.08
Бүгд,Сүхбаатар,2025,2309.53
Бүгд,Сүхбаатар,2024,2008.88
Бүгд,Сүхбаатар,2023,3859.47
Бүгд,Сүхбаатар,2022,4644.8
Бүгд,Сүхбаатар,2021,4202.94
Бүгд,Сүхбаатар,2020,3893.63
Бүгд,Сүхбаатар,2019,3817.01
Бүгд,Сүхбаатар,2018,3716.81
Бүгд,Сүхбаатар,2017,3528.41
Бүгд,Сүхбаатар,2016,3030.44
Бүгд,Сүхбаатар,2015,3070.25
Бүгд,Сүхбаатар,2014,2818.18
Бүгд,Сүхбаатар,2013,2491.42
Бүгд,Сүхбаатар,2012,2280.58
Бүгд,Сүхбаатар,2011,2081.4
Бүгд,Сүхбаатар,2010,1979.79
Бүгд,Сүхбаатар,2009,1789.74
Бүгд,Сүхбаатар,2008,1542.5
