Indicator,Region,Year,value
Marriage,Chandmani-Undur,2007,54
Marriage,Chandmani-Undur,2006,69
Marriage,Shine-Ider,2025,13
Marriage,Shine-Ider,2024,16
Marriage,Shine-Ider,2023,19
Marriage,Shine-Ider,2022,9
Marriage,Shine-Ider,2021,18
Marriage,Shine-Ider,2020,22
Marriage,Shine-Ider,2019,13
Marriage,Shine-Ider,2018,27
Marriage,Shine-Ider,2017,15
Marriage,Shine-Ider,2016,24
Marriage,Shine-Ider,2015,16
Marriage,Shine-Ider,2014,17
Marriage,Shine-Ider,2013,22
Marriage,Shine-Ider,2011,179
Marriage,Shine-Ider,2010,95
Marriage,Shine-Ider,2009,428
Marriage,Shine-Ider,2008,332
Marriage,Shine-Ider,2007,440
Marriage,Shine-Ider,2006,760
Marriage,Erdenebulgan,2025,1672
Marriage,Erdenebulgan,2024,1843
Marriage,Erdenebulgan,2023,2092
Marriage,Erdenebulgan,2022,2298
Marriage,Erdenebulgan,2021,2129
Marriage,Erdenebulgan,2020,2018
Marriage,Erdenebulgan,2019,2503
Marriage,Erdenebulgan,2018,2913
Marriage,Erdenebulgan,2017,2603
Marriage,Erdenebulgan,2016,2202
Marriage,Erdenebulgan,2015,2294
Marriage,Erdenebulgan,2014,2371
Marriage,Erdenebulgan,2013,2271
Marriage,Erdenebulgan,2011,1684
Marriage,Erdenebulgan,2010,1316
Marriage,Erdenebulgan,2009,5477
Marriage,Erdenebulgan,2008,5166
Marriage,Erdenebulgan,2007,6800
Marriage,Erdenebulgan,2006,9651
Marriage,Govisumber,2025,51
Marriage,Govisumber,2024,58
Marriage,Govisumber,2023,58
Marriage,Govisumber,2022,60
Marriage,Govisumber,2021,47
Marriage,Govisumber,2020,46
Marriage,Govisumber,2019,74
Marriage,Govisumber,2018,89
Marriage,Govisumber,2017,72
Marriage,Govisumber,2016,81
Marriage,Govisumber,2015,78
Marriage,Govisumber,2014,62
Marriage,Govisumber,2013,69
Marriage,Govisumber,2011,49
Marriage,Govisumber,2010,39
Marriage,Govisumber,2009,206
Marriage,Govisumber,2008,179
Marriage,Govisumber,2007,165
Marriage,Govisumber,2006,361
Marriage,Sumber,2025,34
Marriage,Sumber,2024,38
Marriage,Sumber,2023,35
Marriage,Sumber,2022,40
Marriage,Sumber,2021,40
Marriage,Sumber,2020,36
Marriage,Sumber,2019,60
Marriage,Sumber,2018,60
Marriage,Sumber,2017,50
Marriage,Sumber,2016,56
Marriage,Sumber,2015,64
Marriage,Sumber,2014,46
Marriage,Sumber,2013,57
Marriage,Sumber,2011,6
Marriage,Sumber,2010,1
Marriage,Sumber,2009,11
Marriage,Sumber,2008,8
Marriage,Sumber,2007,20
Marriage,Sumber,2006,21
Marriage,Bayantal,2025,14
Marriage,Bayantal,2024,13
Marriage,Bayantal,2023,19
Marriage,Bayantal,2022,0
Marriage,Bayantal,2021,2
Marriage,Bayantal,2020,0
Marriage,Bayantal,2019,2
Marriage,Bayantal,2018,3
Marriage,Bayantal,2017,6
Marriage,Bayantal,2016,2
Marriage,Bayantal,2015,3
Marriage,Bayantal,2014,5
Marriage,Bayantal,2013,5
Marriage,Bayantal,2011,32
Marriage,Bayantal,2010,30
Marriage,Bayantal,2009,151
Marriage,Bayantal,2008,139
Marriage,Bayantal,2007,107
Marriage,Bayantal,2006,270
Marriage,Shiveegovi,2025,3
Marriage,Shiveegovi,2024,7
Marriage,Shiveegovi,2023,4
Marriage,Shiveegovi,2022,20
Marriage,Shiveegovi,2021,5
Marriage,Shiveegovi,2020,10
Marriage,Shiveegovi,2019,12
Marriage,Shiveegovi,2018,26
Marriage,Shiveegovi,2017,16
Marriage,Shiveegovi,2016,23
Marriage,Shiveegovi,2015,11
Marriage,Shiveegovi,2014,11
Marriage,Shiveegovi,2013,7
Marriage,Shiveegovi,2011,11
Marriage,Shiveegovi,2010,8
Marriage,Shiveegovi,2009,44
Marriage,Shiveegovi,2008,32
Marriage,Shiveegovi,2007,38
Marriage,Shiveegovi,2006,70
Marriage,Darkhan-Uul,2025,357
Marriage,Darkhan-Uul,2024,444
Marriage,Darkhan-Uul,2023,480
Marriage,Darkhan-Uul,2022,566
Marriage,Darkhan-Uul,2021,491
Marriage,Darkhan-Uul,2020,398
Marriage,Darkhan-Uul,2019,547
Marriage,Darkhan-Uul,2018,760
Marriage,Darkhan-Uul,2017,632
Marriage,Darkhan-Uul,2016,548
Marriage,Darkhan-Uul,2015,562
Marriage,Darkhan-Uul,2014,536
Marriage,Darkhan-Uul,2013,471
Marriage,Darkhan-Uul,2011,402
Marriage,Darkhan-Uul,2010,240
Marriage,Darkhan-Uul,2009,1216
Marriage,Darkhan-Uul,2008,1050
Marriage,Darkhan-Uul,2007,1275
Marriage,Darkhan-Uul,2006,1839
Marriage,Darkhan,2025,346
Marriage,Darkhan,2024,408
Marriage,Darkhan,2023,443
Marriage,Darkhan,2022,530
Marriage,Darkhan,2021,446
Marriage,Darkhan,2020,370
Marriage,Darkhan,2019,511
Marriage,Darkhan,2018,668
Marriage,Darkhan,2017,566
Marriage,Darkhan,2016,489
Marriage,Darkhan,2015,486
Marriage,Darkhan,2014,470
Marriage,Darkhan,2013,396
Marriage,Darkhan,2011,344
Marriage,Darkhan,2010,192
Marriage,Darkhan,2009,1045
Marriage,Darkhan,2008,877
Marriage,Darkhan,2007,1061
Marriage,Darkhan,2006,1512
Marriage,Orkhon,2025,0
Marriage,Orkhon,2024,6
Marriage,Orkhon,2023,3
Marriage,Orkhon,2022,1
Marriage,Orkhon,2021,7
Marriage,Orkhon,2020,8
Marriage,Orkhon,2019,5
Marriage,Orkhon,2018,14
Marriage,Orkhon,2017,13
Marriage,Orkhon,2016,8
Marriage,Orkhon,2015,23
Marriage,Orkhon,2014,25
Marriage,Orkhon,2013,18
Marriage,Orkhon,2011,16
Marriage,Orkhon,2010,18
Marriage,Orkhon,2009,51
Marriage,Orkhon,2008,61
Marriage,Orkhon,2007,77
Marriage,Orkhon,2006,104
Marriage,Khongor,2025,4
Marriage,Khongor,2024,5
Marriage,Khongor,2023,10
Marriage,Khongor,2022,19
Marriage,Khongor,2021,15
Marriage,Khongor,2020,8
Marriage,Khongor,2019,11
Marriage,Khongor,2018,39
Marriage,Khongor,2017,17
Marriage,Khongor,2016,24
Marriage,Khongor,2015,12
Marriage,Khongor,2014,16
Marriage,Khongor,2013,18
Marriage,Khongor,2011,12
Marriage,Khongor,2010,5
Marriage,Khongor,2009,40
Marriage,Khongor,2008,37
Marriage,Khongor,2007,40
Marriage,Khongor,2006,84
Marriage,Shariin gol,2025,7
Marriage,Shariin gol,2024,25
Marriage,Shariin gol,2023,24
Marriage,Shariin gol,2022,16
Marriage,Shariin gol,2021,23
Marriage,Shariin gol,2020,12
Marriage,Shariin gol,2019,20
Marriage,Shariin gol,2018,39
Marriage,Shariin gol,2017,36
Marriage,Shariin gol,2016,27
Marriage,Shariin gol,2015,41
Marriage,Shariin gol,2014,25
Marriage,Shariin gol,2013,39
Marriage,Shariin gol,2011,30
Marriage,Shariin gol,2010,25
Marriage,Shariin gol,2009,80
Marriage,Shariin gol,2008,75
Marriage,Shariin gol,2007,97
Marriage,Shariin gol,2006,139
Marriage,Dornogovi,2025,270
Marriage,Dornogovi,2024,244
Marriage,Dornogovi,2023,299
Marriage,Dornogovi,2022,356
Marriage,Dornogovi,2021,311
Marriage,Dornogovi,2020,303
Marriage,Dornogovi,2019,394
Marriage,Dornogovi,2018,428
Marriage,Dornogovi,2017,369
Marriage,Dornogovi,2016,331
Marriage,Dornogovi,2015,325
Marriage,Dornogovi,2014,363
Marriage,Dornogovi,2013,323
Marriage,Dornogovi,2011,244
Marriage,Dornogovi,2010,216
Marriage,Dornogovi,2009,653
Marriage,Dornogovi,2008,625
Marriage,Dornogovi,2007,811
Marriage,Dornogovi,2006,1076
Marriage,Sainshand,2025,134
Marriage,Sainshand,2024,133
Marriage,Sainshand,2023,161
Marriage,Sainshand,2022,166
Marriage,Sainshand,2021,135
Marriage,Sainshand,2020,134
Marriage,Sainshand,2019,234
Marriage,Sainshand,2018,183
Marriage,Sainshand,2017,170
Marriage,Sainshand,2016,131
Marriage,Sainshand,2015,155
Marriage,Sainshand,2014,123
Marriage,Sainshand,2013,107
Marriage,Sainshand,2011,93
Marriage,Sainshand,2010,87
Marriage,Sainshand,2009,253
Marriage,Sainshand,2008,258
Marriage,Sainshand,2007,317
Marriage,Sainshand,2006,459
Marriage,Airag,2025,11
Marriage,Airag,2024,10
Marriage,Airag,2023,17
Marriage,Airag,2022,28
Marriage,Airag,2021,16
Marriage,Airag,2020,6
Marriage,Airag,2019,13
Marriage,Airag,2018,13
Marriage,Airag,2017,10
Marriage,Airag,2016,19
Marriage,Airag,2015,8
Marriage,Airag,2014,10
Marriage,Airag,2013,18
Marriage,Airag,2011,14
Marriage,Airag,2010,10
Marriage,Airag,2009,30
Marriage,Airag,2008,27
Marriage,Airag,2007,56
Marriage,Airag,2006,44
Marriage,Altanshiree,2025,0
Marriage,Altanshiree,2024,0
Marriage,Altanshiree,2023,0
Marriage,Altanshiree,2022,4
Marriage,Altanshiree,2021,4
Marriage,Altanshiree,2020,8
Marriage,Altanshiree,2019,6
Marriage,Altanshiree,2018,13
Marriage,Altanshiree,2017,17
Marriage,Altanshiree,2016,11
Marriage,Altanshiree,2015,8
Marriage,Altanshiree,2014,6
Marriage,Altanshiree,2013,8
Marriage,Altanshiree,2011,4
Marriage,Altanshiree,2010,2
Marriage,Altanshiree,2009,12
Marriage,Altanshiree,2008,15
Marriage,Altanshiree,2007,12
Marriage,Altanshiree,2006,17
Marriage,Dalanjargalan,2025,8
Marriage,Dalanjargalan,2024,10
Marriage,Dalanjargalan,2023,11
Marriage,Dalanjargalan,2022,16
Marriage,Dalanjargalan,2021,7
Marriage,Dalanjargalan,2020,14
Marriage,Dalanjargalan,2019,6
Marriage,Dalanjargalan,2018,11
Marriage,Dalanjargalan,2017,10
Marriage,Dalanjargalan,2016,9
Marriage,Dalanjargalan,2015,8
Marriage,Dalanjargalan,2014,16
Marriage,Dalanjargalan,2013,9
Marriage,Dalanjargalan,2011,15
Marriage,Dalanjargalan,2010,8
Marriage,Dalanjargalan,2009,17
Marriage,Dalanjargalan,2008,23
Marriage,Dalanjargalan,2007,27
Marriage,Dalanjargalan,2006,40
Marriage,Delgerekh,2025,4
Marriage,Delgerekh,2024,5
Marriage,Delgerekh,2023,6
Marriage,Delgerekh,2022,9
Marriage,Delgerekh,2021,9
Marriage,Delgerekh,2020,12
Marriage,Delgerekh,2019,4
Marriage,Delgerekh,2018,9
Marriage,Delgerekh,2017,11
Marriage,Delgerekh,2016,10
Marriage,Delgerekh,2015,12
Marriage,Delgerekh,2014,9
Marriage,Delgerekh,2013,10
Marriage,Delgerekh,2011,11
Marriage,Delgerekh,2010,9
Marriage,Delgerekh,2009,24
Marriage,Delgerekh,2008,17
Marriage,Delgerekh,2007,24
Marriage,Delgerekh,2006,29
Marriage,Zamiin-Uud,2025,74
Marriage,Zamiin-Uud,2024,52
Marriage,Zamiin-Uud,2023,71
Marriage,Zamiin-Uud,2022,83
Marriage,Zamiin-Uud,2021,82
Marriage,Zamiin-Uud,2020,79
Marriage,Zamiin-Uud,2019,75
Marriage,Zamiin-Uud,2018,140
Marriage,Zamiin-Uud,2017,82
Marriage,Zamiin-Uud,2016,83
Marriage,Zamiin-Uud,2015,84
Marriage,Zamiin-Uud,2014,131
Marriage,Zamiin-Uud,2013,86
Marriage,Zamiin-Uud,2011,70
Marriage,Zamiin-Uud,2010,67
Marriage,Zamiin-Uud,2009,180
Marriage,Zamiin-Uud,2008,151
Marriage,Zamiin-Uud,2007,178
Marriage,Zamiin-Uud,2006,203
Marriage,Ikhkhet,2025,4
Marriage,Ikhkhet,2024,5
Marriage,Ikhkhet,2023,7
Marriage,Ikhkhet,2022,12
Marriage,Ikhkhet,2021,8
Marriage,Ikhkhet,2020,1
Marriage,Ikhkhet,2019,4
Marriage,Ikhkhet,2018,7
Marriage,Ikhkhet,2017,14
Marriage,Ikhkhet,2016,13
Marriage,Ikhkhet,2015,3
Marriage,Ikhkhet,2014,2
Marriage,Ikhkhet,2013,5
Marriage,Ikhkhet,2011,3
Marriage,Ikhkhet,2010,3
Marriage,Ikhkhet,2009,15
Marriage,Ikhkhet,2008,16
Marriage,Ikhkhet,2007,23
Marriage,Ikhkhet,2006,41
Marriage,Mandakh,2025,1
Marriage,Mandakh,2024,5
Marriage,Mandakh,2023,0
Marriage,Mandakh,2022,6
Marriage,Mandakh,2021,9
Marriage,Mandakh,2020,8
Marriage,Mandakh,2019,1
Marriage,Mandakh,2018,6
Marriage,Mandakh,2017,13
Marriage,Mandakh,2016,6
Marriage,Mandakh,2015,10
Marriage,Mandakh,2014,11
Marriage,Mandakh,2013,14
Marriage,Mandakh,2011,2
Marriage,Mandakh,2010,2
Marriage,Mandakh,2009,22
Marriage,Mandakh,2008,15
Marriage,Mandakh,2007,18
Marriage,Mandakh,2006,28
Marriage,Urgun,2025,3
Marriage,Urgun,2024,6
Marriage,Urgun,2023,3
Marriage,Urgun,2022,7
Marriage,Urgun,2021,11
Marriage,Urgun,2020,5
Marriage,Urgun,2019,7
Marriage,Urgun,2018,10
Marriage,Urgun,2017,12
Marriage,Urgun,2016,9
Marriage,Urgun,2015,2
Marriage,Urgun,2014,9
Marriage,Urgun,2013,10
Marriage,Urgun,2011,8
Marriage,Urgun,2010,6
Marriage,Urgun,2009,14
Marriage,Urgun,2008,19
Marriage,Urgun,2007,29
Marriage,Urgun,2006,34
Marriage,Saikhandulaan,2025,7
Marriage,Saikhandulaan,2024,2
Marriage,Saikhandulaan,2023,4
Marriage,Saikhandulaan,2022,4
Marriage,Saikhandulaan,2021,8
Marriage,Saikhandulaan,2020,8
Marriage,Saikhandulaan,2019,10
Marriage,Saikhandulaan,2018,5
Marriage,Saikhandulaan,2017,6
Marriage,Saikhandulaan,2016,5
Marriage,Saikhandulaan,2015,8
Marriage,Saikhandulaan,2014,7
Marriage,Saikhandulaan,2013,5
Marriage,Saikhandulaan,2011,6
Marriage,Saikhandulaan,2010,7
Marriage,Saikhandulaan,2009,12
Marriage,Saikhandulaan,2008,12
Marriage,Saikhandulaan,2007,20
Marriage,Saikhandulaan,2006,26
Marriage,Ulaanbadrakh,2025,4
Marriage,Ulaanbadrakh,2024,3
Marriage,Ulaanbadrakh,2023,1
Marriage,Ulaanbadrakh,2022,2
Marriage,Ulaanbadrakh,2021,6
Marriage,Ulaanbadrakh,2020,4
Marriage,Ulaanbadrakh,2019,5
Marriage,Ulaanbadrakh,2018,8
Marriage,Ulaanbadrakh,2017,3
Marriage,Ulaanbadrakh,2016,6
Marriage,Ulaanbadrakh,2015,6
Marriage,Ulaanbadrakh,2014,10
Marriage,Ulaanbadrakh,2013,14
Marriage,Ulaanbadrakh,2011,1
Marriage,Ulaanbadrakh,2010,3
Marriage,Ulaanbadrakh,2009,17
Marriage,Ulaanbadrakh,2008,8
Marriage,Ulaanbadrakh,2007,19
Marriage,Ulaanbadrakh,2006,31
Marriage,Khatanbulag,2025,14
Marriage,Khatanbulag,2024,6
Marriage,Khatanbulag,2023,5
Marriage,Khatanbulag,2022,6
Marriage,Khatanbulag,2021,5
Marriage,Khatanbulag,2020,11
Marriage,Khatanbulag,2019,13
Marriage,Khatanbulag,2018,9
Marriage,Khatanbulag,2017,10
Marriage,Khatanbulag,2016,13
Marriage,Khatanbulag,2015,9
Marriage,Khatanbulag,2014,8
Marriage,Khatanbulag,2013,4
Marriage,Khatanbulag,2011,3
Marriage,Khatanbulag,2010,5
Marriage,Khatanbulag,2009,16
Marriage,Khatanbulag,2008,31
Marriage,Khatanbulag,2007,39
Marriage,Khatanbulag,2006,41
Marriage,Khuvsgul,2025,3
Marriage,Khuvsgul,2024,3
Marriage,Khuvsgul,2023,3
Marriage,Khuvsgul,2022,4
Marriage,Khuvsgul,2021,1
Marriage,Khuvsgul,2020,0
Marriage,Khuvsgul,2019,3
Marriage,Khuvsgul,2018,2
Marriage,Khuvsgul,2017,3
Marriage,Khuvsgul,2016,9
Marriage,Khuvsgul,2015,5
Marriage,Khuvsgul,2014,10
Marriage,Khuvsgul,2013,17
Marriage,Khuvsgul,2011,3
Marriage,Khuvsgul,2010,3
Marriage,Khuvsgul,2009,16
Marriage,Khuvsgul,2008,14
Marriage,Khuvsgul,2007,16
Marriage,Khuvsgul,2006,41
Marriage,Erdene,2025,3
Marriage,Erdene,2024,4
Marriage,Erdene,2023,10
Marriage,Erdene,2022,9
Marriage,Erdene,2021,10
Marriage,Erdene,2020,13
Marriage,Erdene,2019,13
Marriage,Erdene,2018,12
Marriage,Erdene,2017,8
Marriage,Erdene,2016,7
Marriage,Erdene,2015,7
Marriage,Erdene,2014,11
Marriage,Erdene,2013,16
Marriage,Erdene,2011,11
Marriage,Erdene,2010,4
Marriage,Erdene,2009,25
Marriage,Erdene,2008,19
Marriage,Erdene,2007,33
Marriage,Erdene,2006,42
Marriage,Dundgovi,2025,123
Marriage,Dundgovi,2024,111
Marriage,Dundgovi,2023,156
Marriage,Dundgovi,2022,164
Marriage,Dundgovi,2021,145
Marriage,Dundgovi,2020,172
Marriage,Dundgovi,2019,193
Marriage,Dundgovi,2018,235
Marriage,Dundgovi,2017,248
Marriage,Dundgovi,2016,169
Marriage,Dundgovi,2015,182
Marriage,Dundgovi,2014,180
Marriage,Dundgovi,2013,150
Marriage,Dundgovi,2011,117
Marriage,Dundgovi,2010,107
Marriage,Dundgovi,2009,553
Marriage,Dundgovi,2008,555
Marriage,Dundgovi,2007,814
Marriage,Dundgovi,2006,1130
Marriage,Saintsagaan,2025,54
Marriage,Saintsagaan,2024,68
Marriage,Saintsagaan,2023,81
Marriage,Saintsagaan,2022,82
Marriage,Saintsagaan,2021,61
Marriage,Saintsagaan,2020,61
Marriage,Saintsagaan,2019,73
Marriage,Saintsagaan,2018,98
Marriage,Saintsagaan,2017,89
Marriage,Saintsagaan,2016,58
Marriage,Saintsagaan,2015,74
Marriage,Saintsagaan,2014,50
Marriage,Saintsagaan,2013,37
Marriage,Saintsagaan,2011,29
Marriage,Saintsagaan,2010,66
Marriage,Saintsagaan,2009,185
Marriage,Saintsagaan,2008,200
Marriage,Saintsagaan,2007,338
Marriage,Saintsagaan,2006,350
Marriage,Adaatsag,2025,8
Marriage,Adaatsag,2024,3
Marriage,Adaatsag,2023,6
Marriage,Adaatsag,2022,6
Marriage,Adaatsag,2021,8
Marriage,Adaatsag,2020,13
Marriage,Adaatsag,2019,17
Marriage,Adaatsag,2018,22
Marriage,Adaatsag,2017,31
Marriage,Adaatsag,2016,21
Marriage,Adaatsag,2015,21
Marriage,Adaatsag,2014,20
Marriage,Adaatsag,2013,30
Marriage,Adaatsag,2011,12
Marriage,Adaatsag,2010,11
Marriage,Adaatsag,2009,29
Marriage,Adaatsag,2008,32
Marriage,Adaatsag,2007,40
Marriage,Adaatsag,2006,80
Marriage,Bayanjargalan,2025,1
Marriage,Bayanjargalan,2024,1
Marriage,Bayanjargalan,2023,2
Marriage,Bayanjargalan,2022,4
Marriage,Bayanjargalan,2021,4
Marriage,Bayanjargalan,2020,9
Marriage,Bayanjargalan,2019,8
Marriage,Bayanjargalan,2018,3
Marriage,Bayanjargalan,2017,8
Marriage,Bayanjargalan,2016,9
Marriage,Bayanjargalan,2015,3
Marriage,Bayanjargalan,2014,8
Marriage,Bayanjargalan,2013,8
Marriage,Bayanjargalan,2011,5
Marriage,Bayanjargalan,2010,5
Marriage,Bayanjargalan,2009,19
Marriage,Bayanjargalan,2008,12
Marriage,Bayanjargalan,2007,17
Marriage,Bayanjargalan,2006,26
Marriage,Govi-Ugtaal,2025,3
Marriage,Govi-Ugtaal,2024,3
Marriage,Govi-Ugtaal,2023,2
Marriage,Govi-Ugtaal,2022,7
Marriage,Govi-Ugtaal,2021,1
Marriage,Govi-Ugtaal,2020,3
Marriage,Govi-Ugtaal,2019,4
Marriage,Govi-Ugtaal,2018,4
Marriage,Govi-Ugtaal,2017,4
Marriage,Govi-Ugtaal,2016,1
Marriage,Govi-Ugtaal,2015,4
Marriage,Govi-Ugtaal,2014,4
Marriage,Govi-Ugtaal,2013,2
Marriage,Govi-Ugtaal,2011,6
Marriage,Govi-Ugtaal,2010,1
Marriage,Govi-Ugtaal,2009,16
Marriage,Govi-Ugtaal,2008,18
Marriage,Govi-Ugtaal,2007,18
Marriage,Govi-Ugtaal,2006,32
Marriage,Gurvansaikhan,2025,2
Marriage,Gurvansaikhan,2024,2
Marriage,Gurvansaikhan,2023,8
Marriage,Gurvansaikhan,2022,4
Marriage,Gurvansaikhan,2021,9
Marriage,Gurvansaikhan,2020,8
Marriage,Gurvansaikhan,2019,8
Marriage,Gurvansaikhan,2018,13
Marriage,Gurvansaikhan,2017,14
Marriage,Gurvansaikhan,2016,9
Marriage,Gurvansaikhan,2015,13
Marriage,Gurvansaikhan,2014,16
Marriage,Gurvansaikhan,2013,11
Marriage,Gurvansaikhan,2011,4
Marriage,Gurvansaikhan,2010,1
Marriage,Gurvansaikhan,2009,21
Marriage,Gurvansaikhan,2008,23
Marriage,Gurvansaikhan,2007,40
Marriage,Gurvansaikhan,2006,70
Marriage,Delgerkhangai,2025,7
Marriage,Delgerkhangai,2024,6
Marriage,Delgerkhangai,2023,12
Marriage,Delgerkhangai,2022,5
Marriage,Delgerkhangai,2021,7
Marriage,Delgerkhangai,2020,9
Marriage,Delgerkhangai,2019,9
Marriage,Delgerkhangai,2018,8
Marriage,Delgerkhangai,2017,8
Marriage,Delgerkhangai,2016,5
Marriage,Delgerkhangai,2015,4
Marriage,Delgerkhangai,2014,13
Marriage,Delgerkhangai,2013,1
Marriage,Delgerkhangai,2011,3
Marriage,Delgerkhangai,2010,0
Marriage,Delgerkhangai,2009,30
Marriage,Delgerkhangai,2008,28
Marriage,Delgerkhangai,2007,44
Marriage,Delgerkhangai,2006,55
Marriage,Delgertsogt,2025,5
Marriage,Delgertsogt,2024,0
Marriage,Delgertsogt,2023,3
Marriage,Delgertsogt,2022,1
Marriage,Delgertsogt,2021,2
Marriage,Delgertsogt,2020,5
Marriage,Delgertsogt,2019,2
Marriage,Delgertsogt,2018,8
Marriage,Delgertsogt,2017,8
Marriage,Delgertsogt,2016,6
Marriage,Delgertsogt,2015,8
Marriage,Delgertsogt,2014,11
Marriage,Delgertsogt,2013,9
Marriage,Delgertsogt,2011,7
Marriage,Delgertsogt,2010,1
Marriage,Delgertsogt,2009,34
Marriage,Delgertsogt,2008,18
Marriage,Delgertsogt,2007,34
Marriage,Delgertsogt,2006,27
Marriage,Deren,2025,4
Marriage,Deren,2024,4
Marriage,Deren,2023,2
Marriage,Deren,2022,7
Marriage,Deren,2021,3
Marriage,Deren,2020,5
Marriage,Deren,2019,12
Marriage,Deren,2018,15
Marriage,Deren,2017,8
Marriage,Deren,2016,12
Marriage,Deren,2015,1
Marriage,Deren,2014,4
Marriage,Deren,2013,1
Marriage,Deren,2011,8
Marriage,Deren,2010,0
Marriage,Deren,2009,36
Marriage,Deren,2008,15
Marriage,Deren,2007,24
Marriage,Deren,2006,56
Marriage,Luus,2025,6
Marriage,Luus,2024,6
Marriage,Luus,2023,5
Marriage,Luus,2022,3
Marriage,Luus,2021,1
Marriage,Luus,2020,9
Marriage,Luus,2019,18
Marriage,Luus,2018,9
Marriage,Luus,2017,19
Marriage,Luus,2016,10
Marriage,Luus,2015,8
Marriage,Luus,2014,8
Marriage,Luus,2013,7
Marriage,Luus,2011,5
Marriage,Luus,2010,3
Marriage,Luus,2009,22
Marriage,Luus,2008,20
Marriage,Luus,2007,29
Marriage,Luus,2006,49
Marriage,Ulziit,2025,3
Marriage,Ulziit,2024,0
Marriage,Ulziit,2023,6
Marriage,Ulziit,2022,10
Marriage,Ulziit,2021,2
Marriage,Ulziit,2020,8
Marriage,Ulziit,2019,11
Marriage,Ulziit,2018,13
Marriage,Ulziit,2017,8
Marriage,Ulziit,2016,13
Marriage,Ulziit,2015,13
Marriage,Ulziit,2014,7
Marriage,Ulziit,2013,9
Marriage,Ulziit,2011,7
Marriage,Ulziit,2010,4
Marriage,Ulziit,2009,27
Marriage,Ulziit,2008,35
Marriage,Ulziit,2007,44
Marriage,Ulziit,2006,44
Marriage,Undurshil,2025,6
Marriage,Undurshil,2024,3
Marriage,Undurshil,2023,2
Marriage,Undurshil,2022,4
Marriage,Undurshil,2021,2
Marriage,Undurshil,2020,4
Marriage,Undurshil,2019,7
Marriage,Undurshil,2018,4
Marriage,Undurshil,2017,9
Marriage,Undurshil,2016,5
Marriage,Undurshil,2015,6
Marriage,Undurshil,2014,10
Marriage,Undurshil,2013,11
Marriage,Undurshil,2011,7
Marriage,Undurshil,2010,0
Marriage,Undurshil,2009,21
Marriage,Undurshil,2008,21
Marriage,Undurshil,2007,33
Marriage,Undurshil,2006,39
Marriage,Saikhan-Ovoo,2025,6
Marriage,Saikhan-Ovoo,2024,5
Marriage,Saikhan-Ovoo,2023,0
Marriage,Saikhan-Ovoo,2022,6
Marriage,Saikhan-Ovoo,2021,8
Marriage,Saikhan-Ovoo,2020,8
Marriage,Saikhan-Ovoo,2019,4
Marriage,Saikhan-Ovoo,2018,8
Marriage,Saikhan-Ovoo,2017,10
Marriage,Saikhan-Ovoo,2016,5
Marriage,Saikhan-Ovoo,2015,7
Marriage,Saikhan-Ovoo,2014,8
Marriage,Saikhan-Ovoo,2013,6
Marriage,Saikhan-Ovoo,2011,3
Marriage,Saikhan-Ovoo,2010,4
Marriage,Saikhan-Ovoo,2009,15
Marriage,Saikhan-Ovoo,2008,23
Marriage,Saikhan-Ovoo,2007,37
Marriage,Saikhan-Ovoo,2006,80
Marriage,Khuld,2025,0
Marriage,Khuld,2024,1
Marriage,Khuld,2023,4
Marriage,Khuld,2022,5
Marriage,Khuld,2021,10
Marriage,Khuld,2020,8
Marriage,Khuld,2019,3
Marriage,Khuld,2018,9
Marriage,Khuld,2017,12
Marriage,Khuld,2016,7
Marriage,Khuld,2015,7
Marriage,Khuld,2014,6
Marriage,Khuld,2013,7
Marriage,Khuld,2011,9
Marriage,Khuld,2010,6
Marriage,Khuld,2009,28
Marriage,Khuld,2008,25
Marriage,Khuld,2007,27
Marriage,Khuld,2006,55
Marriage,Tsagaandelger,2025,4
Marriage,Tsagaandelger,2024,2
Marriage,Tsagaandelger,2023,0
Marriage,Tsagaandelger,2022,1
Marriage,Tsagaandelger,2021,3
Marriage,Tsagaandelger,2020,6
Marriage,Tsagaandelger,2019,4
Marriage,Tsagaandelger,2018,1
Marriage,Tsagaandelger,2017,2
Marriage,Tsagaandelger,2016,1
Marriage,Tsagaandelger,2015,6
Marriage,Tsagaandelger,2014,7
Marriage,Tsagaandelger,2013,3
Marriage,Tsagaandelger,2011,2
Marriage,Tsagaandelger,2010,1
Marriage,Tsagaandelger,2009,9
Marriage,Tsagaandelger,2008,12
Marriage,Tsagaandelger,2007,12
Marriage,Tsagaandelger,2006,25
Marriage,Erdenedalai,2025,14
Marriage,Erdenedalai,2024,7
Marriage,Erdenedalai,2023,23
Marriage,Erdenedalai,2022,19
Marriage,Erdenedalai,2021,24
Marriage,Erdenedalai,2020,16
Marriage,Erdenedalai,2019,13
Marriage,Erdenedalai,2018,20
Marriage,Erdenedalai,2017,18
Marriage,Erdenedalai,2016,7
Marriage,Erdenedalai,2015,7
Marriage,Erdenedalai,2014,8
Marriage,Erdenedalai,2013,8
Marriage,Erdenedalai,2011,10
Marriage,Erdenedalai,2010,4
Marriage,Erdenedalai,2009,61
Marriage,Erdenedalai,2008,73
Marriage,Erdenedalai,2007,77
Marriage,Erdenedalai,2006,142
Marriage,Umnugovi,2025,331
Marriage,Umnugovi,2024,328
Marriage,Umnugovi,2023,365
Marriage,Umnugovi,2022,325
