огноо,чуулган,товлосон_цаг,эхэлсэн_цаг,цагийн_мэдээллийн_төлөв,өгөгдлийн_төлөв,эх_сурвалжийн_нийтлэл,эх_файлын_холбоос,үзүүлэлт,утга,нэгж
2026-06-05,Хаврын ээлжит чуулган,10:00,10:06,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77501/,https://www.parliament.mn/files/2ce39196e1dd4c1f9c4c5d19c893a1d5/?d=1,Биеэр оролцсон хувь,74.6,хувь
2026-06-05,Хаврын ээлжит чуулган,10:00,10:06,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77501/,https://www.parliament.mn/files/2ce39196e1dd4c1f9c4c5d19c893a1d5/?d=1,Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,71.3,хувь
2026-06-11,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/77556/,https://www.parliament.mn/files/aa5e7d12a54547a29d7e17c4e795b3ec/?d=1,Хэлэлцэх асуудал,15,тоо
2026-06-11,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/77556/,https://www.parliament.mn/files/aa5e7d12a54547a29d7e17c4e795b3ec/?d=1,Хуралдаан эхэлсэн хоцролт,,минут
2026-06-11,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/77556/,https://www.parliament.mn/files/aa5e7d12a54547a29d7e17c4e795b3ec/?d=1,Албан ёсоор цагтаа ирсэн,72,тоо
2026-06-11,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/77556/,https://www.parliament.mn/files/aa5e7d12a54547a29d7e17c4e795b3ec/?d=1,Албан ёсоор хоцорсон,37,тоо
2026-06-11,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/77556/,https://www.parliament.mn/files/aa5e7d12a54547a29d7e17c4e795b3ec/?d=1,Чөлөөтэй,8,тоо
2026-06-11,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/77556/,https://www.parliament.mn/files/aa5e7d12a54547a29d7e17c4e795b3ec/?d=1,Эмнэлгийн чөлөө,5,тоо
2026-06-11,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/77556/,https://www.parliament.mn/files/aa5e7d12a54547a29d7e17c4e795b3ec/?d=1,Орон нутгийн томилолт,1,тоо
2026-06-11,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/77556/,https://www.parliament.mn/files/aa5e7d12a54547a29d7e17c4e795b3ec/?d=1,Гадаад томилолт,3,тоо
2026-06-11,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/77556/,https://www.parliament.mn/files/aa5e7d12a54547a29d7e17c4e795b3ec/?d=1,Тайлбаргүй тасалсан,0,тоо
2026-06-11,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/77556/,https://www.parliament.mn/files/aa5e7d12a54547a29d7e17c4e795b3ec/?d=1,Биеэр оролцсон,109,тоо
2026-06-11,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/77556/,https://www.parliament.mn/files/aa5e7d12a54547a29d7e17c4e795b3ec/?d=1,Биеэр оролцсон хувь,86.5,хувь
2026-06-11,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/77556/,https://www.parliament.mn/files/aa5e7d12a54547a29d7e17c4e795b3ec/?d=1,Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,66.1,хувь
2026-06-12,Хаврын ээлжит чуулган,10:00,10:01,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77567/,https://www.parliament.mn/files/74de880b5cae44318771804b19fd9fe8/?d=1,Хэлэлцэх асуудал,13,тоо
2026-06-12,Хаврын ээлжит чуулган,10:00,10:01,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77567/,https://www.parliament.mn/files/74de880b5cae44318771804b19fd9fe8/?d=1,Хуралдаан эхэлсэн хоцролт,1,минут
2026-06-12,Хаврын ээлжит чуулган,10:00,10:01,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77567/,https://www.parliament.mn/files/74de880b5cae44318771804b19fd9fe8/?d=1,Албан ёсоор цагтаа ирсэн,68,тоо
2026-06-12,Хаврын ээлжит чуулган,10:00,10:01,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77567/,https://www.parliament.mn/files/74de880b5cae44318771804b19fd9fe8/?d=1,Албан ёсоор хоцорсон,32,тоо
2026-06-12,Хаврын ээлжит чуулган,10:00,10:01,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77567/,https://www.parliament.mn/files/74de880b5cae44318771804b19fd9fe8/?d=1,Чөлөөтэй,8,тоо
2026-06-12,Хаврын ээлжит чуулган,10:00,10:01,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77567/,https://www.parliament.mn/files/74de880b5cae44318771804b19fd9fe8/?d=1,Эмнэлгийн чөлөө,7,тоо
2026-06-12,Хаврын ээлжит чуулган,10:00,10:01,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77567/,https://www.parliament.mn/files/74de880b5cae44318771804b19fd9fe8/?d=1,Орон нутгийн томилолт,8,тоо
2026-06-12,Хаврын ээлжит чуулган,10:00,10:01,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77567/,https://www.parliament.mn/files/74de880b5cae44318771804b19fd9fe8/?d=1,Гадаад томилолт,2,тоо
2026-06-12,Хаврын ээлжит чуулган,10:00,10:01,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77567/,https://www.parliament.mn/files/74de880b5cae44318771804b19fd9fe8/?d=1,Тайлбаргүй тасалсан,1,тоо
2026-06-12,Хаврын ээлжит чуулган,10:00,10:01,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77567/,https://www.parliament.mn/files/74de880b5cae44318771804b19fd9fe8/?d=1,Биеэр оролцсон,100,тоо
2026-06-12,Хаврын ээлжит чуулган,10:00,10:01,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77567/,https://www.parliament.mn/files/74de880b5cae44318771804b19fd9fe8/?d=1,Биеэр оролцсон хувь,79.4,хувь
2026-06-12,Хаврын ээлжит чуулган,10:00,10:01,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77567/,https://www.parliament.mn/files/74de880b5cae44318771804b19fd9fe8/?d=1,Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,68.0,хувь
2026-06-18,Хаврын ээлжит чуулган,10:00,10:02,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77616/,https://www.parliament.mn/files/0fef31c2a0124ee8b79c1a3d83416edf/?d=1,Хэлэлцэх асуудал,17,тоо
2026-06-18,Хаврын ээлжит чуулган,10:00,10:02,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77616/,https://www.parliament.mn/files/0fef31c2a0124ee8b79c1a3d83416edf/?d=1,Хуралдаан эхэлсэн хоцролт,2,минут
2026-06-18,Хаврын ээлжит чуулган,10:00,10:02,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77616/,https://www.parliament.mn/files/0fef31c2a0124ee8b79c1a3d83416edf/?d=1,Албан ёсоор цагтаа ирсэн,66,тоо
2026-06-18,Хаврын ээлжит чуулган,10:00,10:02,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77616/,https://www.parliament.mn/files/0fef31c2a0124ee8b79c1a3d83416edf/?d=1,Албан ёсоор хоцорсон,27,тоо
2026-06-18,Хаврын ээлжит чуулган,10:00,10:02,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77616/,https://www.parliament.mn/files/0fef31c2a0124ee8b79c1a3d83416edf/?d=1,Чөлөөтэй,17,тоо
2026-06-18,Хаврын ээлжит чуулган,10:00,10:02,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77616/,https://www.parliament.mn/files/0fef31c2a0124ee8b79c1a3d83416edf/?d=1,Эмнэлгийн чөлөө,5,тоо
2026-06-18,Хаврын ээлжит чуулган,10:00,10:02,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77616/,https://www.parliament.mn/files/0fef31c2a0124ee8b79c1a3d83416edf/?d=1,Орон нутгийн томилолт,5,тоо
2026-06-18,Хаврын ээлжит чуулган,10:00,10:02,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77616/,https://www.parliament.mn/files/0fef31c2a0124ee8b79c1a3d83416edf/?d=1,Гадаад томилолт,3,тоо
2026-06-18,Хаврын ээлжит чуулган,10:00,10:02,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77616/,https://www.parliament.mn/files/0fef31c2a0124ee8b79c1a3d83416edf/?d=1,Тайлбаргүй тасалсан,3,тоо
2026-06-18,Хаврын ээлжит чуулган,10:00,10:02,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77616/,https://www.parliament.mn/files/0fef31c2a0124ee8b79c1a3d83416edf/?d=1,Биеэр оролцсон,93,тоо
2026-06-18,Хаврын ээлжит чуулган,10:00,10:02,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77616/,https://www.parliament.mn/files/0fef31c2a0124ee8b79c1a3d83416edf/?d=1,Биеэр оролцсон хувь,73.8,хувь
2026-06-18,Хаврын ээлжит чуулган,10:00,10:02,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77616/,https://www.parliament.mn/files/0fef31c2a0124ee8b79c1a3d83416edf/?d=1,Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,71.0,хувь
2026-06-19,Хаврын ээлжит чуулган,10:00,10:03,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77634/,https://www.parliament.mn/files/746252df68bf4a4683745303f97dcb79/?d=1,Хэлэлцэх асуудал,9,тоо
2026-06-19,Хаврын ээлжит чуулган,10:00,10:03,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77634/,https://www.parliament.mn/files/746252df68bf4a4683745303f97dcb79/?d=1,Хуралдаан эхэлсэн хоцролт,3,минут
2026-06-19,Хаврын ээлжит чуулган,10:00,10:03,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77634/,https://www.parliament.mn/files/746252df68bf4a4683745303f97dcb79/?d=1,Албан ёсоор цагтаа ирсэн,64,тоо
2026-06-19,Хаврын ээлжит чуулган,10:00,10:03,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77634/,https://www.parliament.mn/files/746252df68bf4a4683745303f97dcb79/?d=1,Албан ёсоор хоцорсон,33,тоо
2026-06-19,Хаврын ээлжит чуулган,10:00,10:03,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77634/,https://www.parliament.mn/files/746252df68bf4a4683745303f97dcb79/?d=1,Чөлөөтэй,15,тоо
2026-06-19,Хаврын ээлжит чуулган,10:00,10:03,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77634/,https://www.parliament.mn/files/746252df68bf4a4683745303f97dcb79/?d=1,Эмнэлгийн чөлөө,6,тоо
2026-06-19,Хаврын ээлжит чуулган,10:00,10:03,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77634/,https://www.parliament.mn/files/746252df68bf4a4683745303f97dcb79/?d=1,Орон нутгийн томилолт,1,тоо
2026-06-19,Хаврын ээлжит чуулган,10:00,10:03,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77634/,https://www.parliament.mn/files/746252df68bf4a4683745303f97dcb79/?d=1,Гадаад томилолт,3,тоо
2026-06-19,Хаврын ээлжит чуулган,10:00,10:03,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77634/,https://www.parliament.mn/files/746252df68bf4a4683745303f97dcb79/?d=1,Тайлбаргүй тасалсан,4,тоо
2026-06-19,Хаврын ээлжит чуулган,10:00,10:03,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77634/,https://www.parliament.mn/files/746252df68bf4a4683745303f97dcb79/?d=1,Биеэр оролцсон,97,тоо
2026-06-19,Хаврын ээлжит чуулган,10:00,10:03,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77634/,https://www.parliament.mn/files/746252df68bf4a4683745303f97dcb79/?d=1,Биеэр оролцсон хувь,77.0,хувь
2026-06-19,Хаврын ээлжит чуулган,10:00,10:03,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77634/,https://www.parliament.mn/files/746252df68bf4a4683745303f97dcb79/?d=1,Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,66.0,хувь
2026-06-25,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/77685/,https://www.parliament.mn/files/40e39f55dd4c4e04afe021b94da45d77/?d=1,Хэлэлцэх асуудал,27,тоо
2026-06-25,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/77685/,https://www.parliament.mn/files/40e39f55dd4c4e04afe021b94da45d77/?d=1,Хуралдаан эхэлсэн хоцролт,,минут
2026-06-25,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/77685/,https://www.parliament.mn/files/40e39f55dd4c4e04afe021b94da45d77/?d=1,Албан ёсоор цагтаа ирсэн,69,тоо
2026-06-25,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/77685/,https://www.parliament.mn/files/40e39f55dd4c4e04afe021b94da45d77/?d=1,Албан ёсоор хоцорсон,31,тоо
2026-06-25,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/77685/,https://www.parliament.mn/files/40e39f55dd4c4e04afe021b94da45d77/?d=1,Чөлөөтэй,9,тоо
2026-06-25,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/77685/,https://www.parliament.mn/files/40e39f55dd4c4e04afe021b94da45d77/?d=1,Эмнэлгийн чөлөө,5,тоо
2026-06-25,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/77685/,https://www.parliament.mn/files/40e39f55dd4c4e04afe021b94da45d77/?d=1,Орон нутгийн томилолт,4,тоо
2026-06-25,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/77685/,https://www.parliament.mn/files/40e39f55dd4c4e04afe021b94da45d77/?d=1,Гадаад томилолт,6,тоо
2026-06-25,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/77685/,https://www.parliament.mn/files/40e39f55dd4c4e04afe021b94da45d77/?d=1,Тайлбаргүй тасалсан,2,тоо
2026-06-25,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/77685/,https://www.parliament.mn/files/40e39f55dd4c4e04afe021b94da45d77/?d=1,Биеэр оролцсон,100,тоо
2026-06-25,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/77685/,https://www.parliament.mn/files/40e39f55dd4c4e04afe021b94da45d77/?d=1,Биеэр оролцсон хувь,79.4,хувь
2026-06-25,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/77685/,https://www.parliament.mn/files/40e39f55dd4c4e04afe021b94da45d77/?d=1,Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,69.0,хувь
2026-06-26,Хаврын ээлжит чуулган,10:00,10:10,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77695/,https://www.parliament.mn/files/c81172b7532b45c980a96a80030e42d3/?d=1,Хэлэлцэх асуудал,18,тоо
2026-06-26,Хаврын ээлжит чуулган,10:00,10:10,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77695/,https://www.parliament.mn/files/c81172b7532b45c980a96a80030e42d3/?d=1,Хуралдаан эхэлсэн хоцролт,10,минут
2026-06-26,Хаврын ээлжит чуулган,10:00,10:10,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77695/,https://www.parliament.mn/files/c81172b7532b45c980a96a80030e42d3/?d=1,Албан ёсоор цагтаа ирсэн,75,тоо
2026-06-26,Хаврын ээлжит чуулган,10:00,10:10,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77695/,https://www.parliament.mn/files/c81172b7532b45c980a96a80030e42d3/?d=1,Албан ёсоор хоцорсон,26,тоо
2026-06-26,Хаврын ээлжит чуулган,10:00,10:10,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77695/,https://www.parliament.mn/files/c81172b7532b45c980a96a80030e42d3/?d=1,Чөлөөтэй,9,тоо
2026-06-26,Хаврын ээлжит чуулган,10:00,10:10,Бүрэн,Эцсийн,https://www.parliament.mn/nn/77695/,https://www.parliament.mn/files/c81172b7532b45c980a96a80030e42d3/?d=1,Эмнэлгийн чөлөө,4,тоо
