member_id,member,party,mandate,committee,metric,value,unit
m44,У.Отгонбаяр,Mongolian People’s Party,District 6,"Standing Committee on Environment, Food and Agriculture",Arrived by scheduled start,84,count
m44,У.Отгонбаяр,Mongolian People’s Party,District 6,"Standing Committee on Environment, Food and Agriculture",Arrived after scheduled start,9,count
m44,У.Отгонбаяр,Mongolian People’s Party,District 6,"Standing Committee on Environment, Food and Agriculture",Scheduled-start on-time rate,90.3,percent
m44,У.Отгонбаяр,Mongolian People’s Party,District 6,"Standing Committee on Environment, Food and Agriculture",Median minutes late after actual start,1,minutes
m44,У.Отгонбаяр,Mongolian People’s Party,District 6,"Standing Committee on Environment, Food and Agriculture",Average minutes late after actual start,1,minutes
m44,У.Отгонбаяр,Mongolian People’s Party,District 6,"Standing Committee on Environment, Food and Agriculture",Unexplained absences,0,count
m44,У.Отгонбаяр,Mongolian People’s Party,District 6,"Standing Committee on Environment, Food and Agriculture",Unexplained absence rate,0.0,percent
m44,У.Отгонбаяр,Mongolian People’s Party,District 6,"Standing Committee on Environment, Food and Agriculture",General leave,0,count
m44,У.Отгонбаяр,Mongolian People’s Party,District 6,"Standing Committee on Environment, Food and Agriculture",Medical leave,1,count
m44,У.Отгонбаяр,Mongolian People’s Party,District 6,"Standing Committee on Environment, Food and Agriculture",Domestic official assignments,0,count
m44,У.Отгонбаяр,Mongolian People’s Party,District 6,"Standing Committee on Environment, Food and Agriculture",Foreign official assignments,6,count
m45,Л.Соронзонболд,Mongolian People’s Party,District 6,Standing Committee on Legal Affairs,Sittings,146,count
m45,Л.Соронзонболд,Mongolian People’s Party,District 6,Standing Committee on Legal Affairs,Physically attended,137,count
m45,Л.Соронзонболд,Mongolian People’s Party,District 6,Standing Committee on Legal Affairs,Physical attendance rate,93.8,percent
m45,Л.Соронзонболд,Mongolian People’s Party,District 6,Standing Committee on Legal Affairs,Officially on time,128,count
m45,Л.Соронзонболд,Mongolian People’s Party,District 6,Standing Committee on Legal Affairs,Officially late,9,count
m45,Л.Соронзонболд,Mongolian People’s Party,District 6,Standing Committee on Legal Affairs,Official on-time rate among appearances,93.4,percent
m45,Л.Соронзонболд,Mongolian People’s Party,District 6,Standing Committee on Legal Affairs,Arrivals with a published scheduled start,90,count
m45,Л.Соронзонболд,Mongolian People’s Party,District 6,Standing Committee on Legal Affairs,Arrived by scheduled start,74,count
m45,Л.Соронзонболд,Mongolian People’s Party,District 6,Standing Committee on Legal Affairs,Arrived after scheduled start,16,count
m45,Л.Соронзонболд,Mongolian People’s Party,District 6,Standing Committee on Legal Affairs,Scheduled-start on-time rate,82.2,percent
m45,Л.Соронзонболд,Mongolian People’s Party,District 6,Standing Committee on Legal Affairs,Median minutes late after actual start,2.5,minutes
m45,Л.Соронзонболд,Mongolian People’s Party,District 6,Standing Committee on Legal Affairs,Average minutes late after actual start,12,minutes
m45,Л.Соронзонболд,Mongolian People’s Party,District 6,Standing Committee on Legal Affairs,Unexplained absences,2,count
m45,Л.Соронзонболд,Mongolian People’s Party,District 6,Standing Committee on Legal Affairs,Unexplained absence rate,1.4,percent
m45,Л.Соронзонболд,Mongolian People’s Party,District 6,Standing Committee on Legal Affairs,General leave,0,count
m45,Л.Соронзонболд,Mongolian People’s Party,District 6,Standing Committee on Legal Affairs,Medical leave,0,count
m45,Л.Соронзонболд,Mongolian People’s Party,District 6,Standing Committee on Legal Affairs,Domestic official assignments,2,count
m45,Л.Соронзонболд,Mongolian People’s Party,District 6,Standing Committee on Legal Affairs,Foreign official assignments,5,count
m46,Ш.Бямбасүрэн,Democratic Party,District 6,Standing Committee on Human Development and Social Policy,Sittings,146,count
m46,Ш.Бямбасүрэн,Democratic Party,District 6,Standing Committee on Human Development and Social Policy,Physically attended,98,count
m46,Ш.Бямбасүрэн,Democratic Party,District 6,Standing Committee on Human Development and Social Policy,Physical attendance rate,67.1,percent
m46,Ш.Бямбасүрэн,Democratic Party,District 6,Standing Committee on Human Development and Social Policy,Officially on time,70,count
m46,Ш.Бямбасүрэн,Democratic Party,District 6,Standing Committee on Human Development and Social Policy,Officially late,28,count
m46,Ш.Бямбасүрэн,Democratic Party,District 6,Standing Committee on Human Development and Social Policy,Official on-time rate among appearances,71.4,percent
m46,Ш.Бямбасүрэн,Democratic Party,District 6,Standing Committee on Human Development and Social Policy,Arrivals with a published scheduled start,58,count
m46,Ш.Бямбасүрэн,Democratic Party,District 6,Standing Committee on Human Development and Social Policy,Arrived by scheduled start,34,count
m46,Ш.Бямбасүрэн,Democratic Party,District 6,Standing Committee on Human Development and Social Policy,Arrived after scheduled start,24,count
m46,Ш.Бямбасүрэн,Democratic Party,District 6,Standing Committee on Human Development and Social Policy,Scheduled-start on-time rate,58.6,percent
m46,Ш.Бямбасүрэн,Democratic Party,District 6,Standing Committee on Human Development and Social Policy,Median minutes late after actual start,6,minutes
m46,Ш.Бямбасүрэн,Democratic Party,District 6,Standing Committee on Human Development and Social Policy,Average minutes late after actual start,46.6,minutes
m46,Ш.Бямбасүрэн,Democratic Party,District 6,Standing Committee on Human Development and Social Policy,Unexplained absences,5,count
m46,Ш.Бямбасүрэн,Democratic Party,District 6,Standing Committee on Human Development and Social Policy,Unexplained absence rate,3.4,percent
m46,Ш.Бямбасүрэн,Democratic Party,District 6,Standing Committee on Human Development and Social Policy,General leave,4,count
m46,Ш.Бямбасүрэн,Democratic Party,District 6,Standing Committee on Human Development and Social Policy,Medical leave,6,count
m46,Ш.Бямбасүрэн,Democratic Party,District 6,Standing Committee on Human Development and Social Policy,Domestic official assignments,21,count
m46,Ш.Бямбасүрэн,Democratic Party,District 6,Standing Committee on Human Development and Social Policy,Foreign official assignments,12,count
m47,М.Ганхүлэг,Mongolian People’s Party,District 6,"Standing Committee on Environment, Food and Agriculture",Sittings,146,count
m47,М.Ганхүлэг,Mongolian People’s Party,District 6,"Standing Committee on Environment, Food and Agriculture",Physically attended,131,count
m47,М.Ганхүлэг,Mongolian People’s Party,District 6,"Standing Committee on Environment, Food and Agriculture",Physical attendance rate,89.7,percent
m47,М.Ганхүлэг,Mongolian People’s Party,District 6,"Standing Committee on Environment, Food and Agriculture",Officially on time,109,count
m47,М.Ганхүлэг,Mongolian People’s Party,District 6,"Standing Committee on Environment, Food and Agriculture",Officially late,22,count
m47,М.Ганхүлэг,Mongolian People’s Party,District 6,"Standing Committee on Environment, Food and Agriculture",Official on-time rate among appearances,83.2,percent
m47,М.Ганхүлэг,Mongolian People’s Party,District 6,"Standing Committee on Environment, Food and Agriculture",Arrivals with a published scheduled start,83,count
m47,М.Ганхүлэг,Mongolian People’s Party,District 6,"Standing Committee on Environment, Food and Agriculture",Arrived by scheduled start,49,count
m47,М.Ганхүлэг,Mongolian People’s Party,District 6,"Standing Committee on Environment, Food and Agriculture",Arrived after scheduled start,34,count
m47,М.Ганхүлэг,Mongolian People’s Party,District 6,"Standing Committee on Environment, Food and Agriculture",Scheduled-start on-time rate,59.0,percent
m47,М.Ганхүлэг,Mongolian People’s Party,District 6,"Standing Committee on Environment, Food and Agriculture",Median minutes late after actual start,6,minutes
m47,М.Ганхүлэг,Mongolian People’s Party,District 6,"Standing Committee on Environment, Food and Agriculture",Average minutes late after actual start,36.3,minutes
m47,М.Ганхүлэг,Mongolian People’s Party,District 6,"Standing Committee on Environment, Food and Agriculture",Unexplained absences,4,count
m47,М.Ганхүлэг,Mongolian People’s Party,District 6,"Standing Committee on Environment, Food and Agriculture",Unexplained absence rate,2.7,percent
m47,М.Ганхүлэг,Mongolian People’s Party,District 6,"Standing Committee on Environment, Food and Agriculture",General leave,1,count
m47,М.Ганхүлэг,Mongolian People’s Party,District 6,"Standing Committee on Environment, Food and Agriculture",Medical leave,2,count
m47,М.Ганхүлэг,Mongolian People’s Party,District 6,"Standing Committee on Environment, Food and Agriculture",Domestic official assignments,1,count
m47,М.Ганхүлэг,Mongolian People’s Party,District 6,"Standing Committee on Environment, Food and Agriculture",Foreign official assignments,7,count
m48,Р.Сэддорж,Democratic Party,District 7,"Standing Committee on Environment, Food and Agriculture",Sittings,146,count
m48,Р.Сэддорж,Democratic Party,District 7,"Standing Committee on Environment, Food and Agriculture",Physically attended,116,count
m48,Р.Сэддорж,Democratic Party,District 7,"Standing Committee on Environment, Food and Agriculture",Physical attendance rate,79.5,percent
m48,Р.Сэддорж,Democratic Party,District 7,"Standing Committee on Environment, Food and Agriculture",Officially on time,89,count
m48,Р.Сэддорж,Democratic Party,District 7,"Standing Committee on Environment, Food and Agriculture",Officially late,27,count
m48,Р.Сэддорж,Democratic Party,District 7,"Standing Committee on Environment, Food and Agriculture",Official on-time rate among appearances,76.7,percent
m48,Р.Сэддорж,Democratic Party,District 7,"Standing Committee on Environment, Food and Agriculture",Arrivals with a published scheduled start,76,count
m48,Р.Сэддорж,Democratic Party,District 7,"Standing Committee on Environment, Food and Agriculture",Arrived by scheduled start,45,count
m48,Р.Сэддорж,Democratic Party,District 7,"Standing Committee on Environment, Food and Agriculture",Arrived after scheduled start,31,count
m48,Р.Сэддорж,Democratic Party,District 7,"Standing Committee on Environment, Food and Agriculture",Scheduled-start on-time rate,59.2,percent
