id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Замын ангилал,Батлагдсан огноо,Замын зурвас газар,Хэсэгчилсэн ерөнхий төлөвлөгөөний нэр,Нэмэлт тайлбар,Дүүрэг,Хороо,Хаягийн бүс,Гудамж
525841,,,Polygon,106.58097,47.876931,ХЕТ-ний төлөвлөлтийн зам,2-р зэргийн  туслах зам,2014.04.04,2,Аргалант-Эмээлт хотын ЕТ,,,,,
525842,,,Polygon,106.577384,47.876432,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525843,,,Polygon,106.577207,47.877148,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525844,,,Polygon,106.577155,47.880026,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525845,,,Polygon,106.577636,47.880745,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525846,,,Polygon,106.571294,47.880643,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525847,,,Polygon,106.570675,47.880851,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525848,,,Polygon,106.573208,47.886147,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525849,,,Polygon,106.563341,47.890167,ХЕТ-ний төлөвлөлтийн зам,2-р зэргийн  туслах зам,2014.04.04,2,Аргалант-Эмээлт хотын ЕТ,,,,,
525850,,,Polygon,106.560463,47.886302,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525851,,,Polygon,106.560522,47.887004,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525852,,,Polygon,106.526437,47.882259,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525853,,,Polygon,106.544971,47.85626,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525854,,,Polygon,106.544829,47.856782,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525855,,,Polygon,106.543793,47.857591,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525856,,,Polygon,106.613806,47.871404,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525857,,,Polygon,106.580267,47.836367,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525858,,,Polygon,106.564538,47.836567,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525859,,,Polygon,106.560519,47.837283,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525860,,,Polygon,106.561883,47.837011,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525861,,,Polygon,106.578412,47.836801,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525862,,,Polygon,106.561276,47.839507,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525863,,,Polygon,106.568736,47.839617,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525864,,,Polygon,106.572568,47.839593,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525865,,,Polygon,106.56066,47.839995,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525866,,,Polygon,106.560832,47.840647,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525867,,,Polygon,106.575927,47.840714,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525868,,,Polygon,106.558893,47.840785,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525869,,,Polygon,106.557524,47.841068,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525870,,,Polygon,106.574227,47.875294,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525871,,,Polygon,106.584109,47.876393,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525872,,,Polygon,106.584091,47.876394,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525873,,,Polygon,106.584078,47.876396,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525874,,,Polygon,106.58406,47.876399,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525875,,,Polygon,106.584047,47.876402,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525876,,,Polygon,106.58403,47.876408,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525877,,,Polygon,106.584017,47.876412,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525878,,,Polygon,106.571711,47.875926,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525879,,,Polygon,106.583974,47.876457,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525880,,,Polygon,106.584298,47.876494,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525881,,,Polygon,106.584537,47.876641,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525882,,,Polygon,106.576507,47.879523,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525883,,,Polygon,106.572176,47.881016,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525884,,,Polygon,106.574704,47.881757,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525885,,,Polygon,106.591458,47.888957,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525886,,,Polygon,106.580194,47.889312,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525887,,,Polygon,106.580189,47.889326,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525888,,,Polygon,106.588939,47.890436,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525889,,,Polygon,106.56756,47.88916,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525890,,,Polygon,106.580408,47.889906,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525891,,,Polygon,106.566664,47.900248,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525892,,,Polygon,106.58844,47.897866,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525893,,,Polygon,106.582167,47.899874,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525894,,,Polygon,106.564345,47.89818,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525895,,,Polygon,106.579607,47.900786,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525896,,,Polygon,106.573303,47.90081,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525897,,,Polygon,106.566889,47.899998,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525898,,,Polygon,106.574574,47.900599,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525899,,,Polygon,106.571795,47.900869,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525900,,,Polygon,106.579653,47.900957,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525901,,,Polygon,106.573427,47.900984,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525902,,,Polygon,106.573335,47.900913,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525903,,,Polygon,106.569486,47.901175,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
525904,,,Polygon,106.57793,47.901238,ХЕТ-ний төлөвлөлтийн зам,1-р зэргийн туслах зам,2014.04.04,2,Аргалант-Эмээлт хотын ЕТ,,,,,
525905,,,Polygon,106.583422,47.900959,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525906,,,Polygon,106.588346,47.897388,ХЕТ-ний төлөвлөлтийн зам,1-р зэргийн туслах зам,2014.04.04,2,Аргалант-Эмээлт хотын ЕТ,,,,,
525907,,,Polygon,106.532392,47.892733,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525908,,,Polygon,106.582876,47.907322,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525909,,,Polygon,106.583936,47.90667,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525910,,,Polygon,106.584689,47.906758,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525911,,,Polygon,106.585036,47.90669,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525912,,,Polygon,106.585017,47.905654,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525913,,,Polygon,106.587086,47.906176,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525914,,,Polygon,106.579573,47.903509,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525915,,,Polygon,106.583673,47.903181,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525916,,,Polygon,106.584216,47.899403,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525917,,,Polygon,106.590296,47.88993,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525918,,,Polygon,106.590901,47.89098,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525919,,,Polygon,106.592433,47.888963,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525920,,,Polygon,106.594334,47.886614,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525921,,,Polygon,106.559683,47.898266,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525922,,,Polygon,106.560577,47.89849,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525923,,,Polygon,106.56142,47.898329,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525924,,,Polygon,106.560525,47.898104,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525925,,,Polygon,106.561532,47.897799,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525926,,,Polygon,106.560631,47.897861,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525927,,,Polygon,106.588501,47.859988,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525928,,,Polygon,106.588772,47.861034,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525929,,,Polygon,106.588609,47.861591,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525930,,,Polygon,106.587304,47.861951,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525931,,,Polygon,106.58814,47.862078,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525932,,,Polygon,106.587361,47.860955,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525933,,,Polygon,106.587026,47.866844,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525934,,,Polygon,106.554299,47.8485,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525935,,,Polygon,106.557149,47.849029,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525936,,,Polygon,106.558098,47.849887,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525937,,,Polygon,106.560842,47.847504,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525938,,,Polygon,106.561467,47.846482,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525939,,,Polygon,106.562568,47.846781,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2014.04.04,-,Аргалант-Эмээлт хотын ЕТ,,,,,
525940,,,Polygon,106.579706,47.83528,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2014.04.04,,Аргалант-Эмээлт хотын ЕТ,,,,,
