id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Архитектур төлөвлөлтийн даалгаврын дугаар,"Барилга, байгууламжийн нэр",Барилгын зориулалт,Дүүрэг,Хороо,Хаягийн бүс,Үйлчилгээ албан конторын давхарын тоо /бусад/,Гудамж,Хүчинтэй хугацаа,Орон сууцны давхарын тоо,Барилгын ажлыг эхлэх/үргэлжлүүлэх зөвшөөрлийн дугаар
3123496,ТТА181757638208762,,Polygon,106.976717,47.908405,Архитектур төлөвлөлтийн даалгавар,2025/00-1065,“Жигүүр гранд групп” ХХК,Цэцэрлэгийн барилга,Баянзүрх,37-р хороо,Амгалан-3 /13271/,,,2,,
3123508,ТТА131757651469822,,Polygon,106.893075,47.906138,,,,,,,,,,,,
3123528,ТТА181757814153717,,Polygon,106.869497,47.905585,Архитектур төлөвлөлтийн даалгавар,2025/00-1070,,Гүүрэн гарцын барилга,"Баянгол, Хан-Уул","3-р хороо, 25-р хороо","Үйлдвэрийн төвийн бүс-3 /16030/, Үйлдвэр 1-3 /17062/",,Баруун үйлдвэрийн гудамж,5 ба түүнээс дээш,,
3123529,ТТА151757816818871,,Polygon,106.762804,47.90687,Архитектур төлөвлөлтийн даалгавар,2025/00-1071,,Газар доорх нүхэн гарцын барилга,Сонгинохайрхан,20-р хороо,"Сонсголон-5 /18134/, Толгойт-4 /18103/, Орбит-2 /18171/, Толгойт-5 /18104/",,Найрамдалын зам,5 ба түүнээс дээш,,
3123546,ТТА141757900836661,,Polygon,106.895945,47.895564,,,,,,,,,,,,
3123583,ТТА151757912377313,,Polygon,107.401022,47.846335,Архитектур төлөвлөлтийн даалгавар,2025/00-1057,Шинэбага хүрээ ХХК,Аялал жуулчлалын барилга,Налайх,6-р хороо,Горхи эрээний ам /12770/,,,2,,
3123592,ТТА151757915495628,,Polygon,106.883545,48.166259,Архитектур төлөвлөлтийн даалгавар,2025/00-1078,"Нийслэлийн Байгаль орчны газар Экологийн боловсрол олгох төв, Сэлбэ голын урсац тохируулгын усан сан, тохижилт хариуцсан ашиглалтын байр",Албан конторын /төрийн байгууллага/,Сүхбаатар,19-р хороо,Санзай-1 /14140/,,,2,,
3123595,ТТА161757916481571,,Polygon,106.931422,47.918108,Архитектур төлөвлөлтийн даалгавар,2025/00-1077,"Худалдаа, үйлчилгээний төв","Худалдаа, нийтийн үйлчилгээний цогцолбор",Баянзүрх,6-р хороо,13-р хороолол 2-4 /13373/,16,,2,3,
3123606,ТТА181757925200398,,Polygon,106.914139,47.938464,,,,,,,,,,,,
3123607,ТТА171757933490913,,Polygon,106.90559,47.872193,,,,,,,,,,,,
3123611,ТТА161757983288287,,Polygon,106.859058,47.875585,Архитектур төлөвлөлтийн даалгавар,2025/00-1083,"Буудаллах, отоглох орон байр",Буудаллах отоглох орон байр,Хан-Уул,24-р хороо,Хүүшийн ам /17080/,,,2,,
3123612,ТТА161757983288393,,Polygon,106.85826,47.875175,Архитектур төлөвлөлтийн даалгавар,2025/00-1083,"Буудаллах, отоглох орон байр",Буудаллах отоглох орон байр,Хан-Уул,24-р хороо,Хүүшийн ам /17080/,,,2,,
3123613,ТТА161757983288494,,Polygon,106.857986,47.874982,Архитектур төлөвлөлтийн даалгавар,2025/00-1083,"Буудаллах, отоглох орон байр",Буудаллах отоглох орон байр,Хан-Уул,24-р хороо,Хүүшийн ам /17080/,,,2,,
3123614,ТТА141757983419569,,Polygon,106.913622,47.969629,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-1 /15031/,,,2,,
3123615,ТТА171757983419711,,Polygon,106.920561,47.975518,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Сүхбаатар,14-р хороо,Дамбадаржаа-3  /14062/,,,2,,
3123616,ТТА181757983419838,,Polygon,106.921552,47.975501,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Сүхбаатар,14-р хороо,Дамбадаржаа-3  /14062/,,,2,,
3123617,ТТА151757983419967,,Polygon,106.911553,47.96666,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-2 /15032/,,,2,,
3123640,ТТА131758004336640,,Polygon,106.818372,47.874558,,,,,,,,,,,,
3123668,ТТА151758077485964,,Polygon,106.877499,47.919866,Архитектур төлөвлөлтийн даалгавар,2025/00-1091,Баянгол дүүргийн Эрүүл мэндийн төв Хүүхдийн эмнэлэг,Эмнэлгийн барилга,Баянгол,19-р хороо,4-р хороолол-8 /16067/,,,2,,
3123699,ТТА151758089680232,,Polygon,107.099698,47.884605,,,,,,,,,,,,
3123700,ТТА131758090056324,,Polygon,106.827612,47.869328,Архитектур төлөвлөлтийн даалгавар,2025/00-1046,"Буудаллах, отоглох орон байр",Буудаллах отоглох орон байр,Хан-Уул,23-р хороо,Арцатын ам /17100/,,,2,,
3123706,ТТА151758093121687,,Polygon,107.059007,47.866377,,,,,,,,,,,,
3123734,ТТА191758104695165,,Polygon,106.887538,47.899701,,,,,,,,,,,,
3123735,ТТА181758106088303,,Polygon,106.88471,47.899403,Архитектур төлөвлөлтийн даалгавар,2025/00-1016,"Үйлдвэрлэл, үйлчилгээний цогцолбор","Үйлдвэрлэл, үйлчилгээний",Хан-Уул,3-р хороо,Үйлдвэр 1-1 /17060/,10,,2,,
3123736,ТТА181758109417613,,Polygon,106.909337,47.922661,Архитектур төлөвлөлтийн даалгавар,2025/00-1074,Естан ХХК,Үйлчилгээтэй орон сууц,Чингэлтэй,4-р хороо,6-р хороолол-2 /15141/,,,2,,
3123744,ТТА171758157419532,,Polygon,108.379896,47.791994,Архитектур төлөвлөлтийн даалгавар,2025/00-1088,Багануур дүүргийн Засаг даргын тамгын газар,Цэцэрлэгийн барилга,Багануур,4-р хороо,Рашаант /12080/,,,2,,
3123749,ТТА151758160800435,,Polygon,106.967547,47.922261,,,,,,,,,,,,
3123766,ТТА151758176456098,,Polygon,106.907269,47.884598,,,,,,,,,,,,
3144212,ТТА111758191917091,,Polygon,106.910167,47.908556,Архитектур төлөвлөлтийн даалгавар,2025/00-1048,Үйлчилгээний барилга,Үйлчилгээний барилга,Сүхбаатар,2-р хороо,5-р хороолол-2 /14251/,20,,2,,
3144213,ТТА181758193215595,,Polygon,106.563501,48.063935,Архитектур төлөвлөлтийн даалгавар,2025/00-1093,Газрын тосны бүтээгдэхүүний агуулах  (Өргөтгөл),Агуулахын барилга,Сонгинохайрхан,21-р хороо,361-ын гарам /18410/,,,2,,
3144218,ТТА171758244447798,,Polygon,106.911123,47.877265,Архитектур төлөвлөлтийн даалгавар,2025/00-1043,"Буудаллах, отоглох орон байр",Буудаллах отоглох орон байр,Хан-Уул,11-р хороо,Зайсан-7 /17027/,,,2,,
3144220,ТТА171758247600252,,Polygon,106.919949,47.973751,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Цэцэрлэгийн барилга,Сүхбаатар,14-р хороо,Дамбадаржаа-3  /14062/,,,2,,
3144221,ТТА171758247600369,,Polygon,106.918773,47.970816,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Сургуулийн барилга,Сүхбаатар,14-р хороо,Дамбадаржаа-3  /14062/,,,2,,
3144244,ТТА181758264168129,,Polygon,106.87309,47.91998,Архитектур төлөвлөлтийн даалгавар,2025/00-1079,"Үйлчилгээ, орон сууц",Үйлчилгээтэй орон сууц,Баянгол,8-р хороо,3-р хороолол-3 /16092/,,,2,,
3144245,ТТА171758264224383,,Polygon,106.893342,47.905328,,,,,,,,,,,,
3144331,ТТА181758339204857,,Polygon,107.024323,47.880103,Архитектур төлөвлөлтийн даалгавар,2025/00-1099,"Буудаллах, отоглох орон байр",Буудаллах отоглох орон байр,Баянзүрх,11-р хороо,Залаатын ам /13241/,,,2,2,
3144335,ТТА161758349102910,,Polygon,106.533216,47.744457,Архитектур төлөвлөлтийн даалгавар,2025/00-1101,Хөдөө аж ахуйн үйлдвэрлэлийн цогцолбор,Жижиг дунд үйлдвэрлэлийн барилга,Хан-Уул,13-р хороо,Шувуун фабрик-2 /17172/,3,,2,,
3144336,ТТА161758349103000,,Polygon,106.534098,47.744605,Архитектур төлөвлөлтийн даалгавар,2025/00-1101,Хөдөө аж ахуйн үйлдвэрлэлийн цогцолбор,Жижиг дунд үйлдвэрлэлийн барилга,Хан-Уул,13-р хороо,Шувуун фабрик-2 /17172/,3,,2,,
3144338,ТТА171758355596128,,Polygon,106.62263,47.926954,,,,,,,,,,,,
3144339,ТТА161758362886920,,Polygon,106.790369,47.80985,,,,,,,,,,,,
3144340,ТТА161758362887013,,Polygon,106.790002,47.80896,,,,,,,,,,,,
3144341,ТТА131758369907144,,Polygon,106.803394,47.848285,Архитектур төлөвлөлтийн даалгавар,2025/00-1104,Орон сууцны цогцолбор,Үйлчилгээтэй орон сууц,Хан-Уул,8-р хороо,"Морин тойруулга, наадамчдын талбай /17101/",1,,2,15,
3144344,ТТА171758375590668,,Polygon,106.744101,47.833962,,,,,,,,,,,,
3144348,ТТА161758433346284,,MultiPolygon,106.891781,47.896194,Архитектур төлөвлөлтийн даалгавар,,Орон сууцны цогцолбор,Үйлчилгээтэй орон сууц,Хан-Уул,20-р хороо,Үйлдвэр 2-3 /17042/,,,2,,
3144349,ТТА181758436017031,,Polygon,106.822711,47.855778,Архитектур төлөвлөлтийн даалгавар,2025/00-1108,Хаппи реалти ХХК,Буудаллах отоглох орон байр,Хан-Уул,8-р хороо,"Морин тойруулга, наадамчдын талбай /17101/",,,2,,
3144350,ТТА151758438811590,,Polygon,107.444504,47.868731,Архитектур төлөвлөлтийн даалгавар,2025/00-1109,"Аялал жуулчлалын цогцолбор (Аялагч, зөвшөөрөл бүхий хүн ашиглах барилга байгууламж)",Аялал жуулчлалын барилга,Налайх,6-р хороо,Горхи эрээний ам /12770/,,,2,,
3144352,ТТА151758501215029,,Polygon,106.823557,47.751629,Архитектур төлөвлөлтийн даалгавар,2025/00-1110,Хан-уул дүүргийн Засаг даргын тамгын газар,Ус түгээх цэг,Хан-Уул,14-р хороо,Бугын ам /17152/,,,2,,
3144402,ТТА151758511089189,,Polygon,106.788848,47.863569,Архитектур төлөвлөлтийн даалгавар,2025/00-1113,“Тэнгэрийн зоог” ХХК,Авто үйлчилгээний барилга,Хан-Уул,8-р хороо,Яармаг-2  /17111/,,,2,,
3144404,ТТА131758512106343,,Polygon,107.312813,47.813244,Архитектур төлөвлөлтийн даалгавар,2025/00-1114,Иргэн Ц.Билгүүн,Үйлчилгээтэй амины орон сууц,Налайх,1-р хороо,Их ам /12611/,,,2,,
3144419,ТТА171758520731072,,MultiPolygon,106.806456,47.830241,Архитектур төлөвлөлтийн даалгавар,2025/00-1115,Орон сууцны цогцолбор,Үйлчилгээтэй орон сууц,Хан-Уул,8-р хороо,Дарга толгойн хэсэг /17102/,1,,2,4,
3144427,ТТА171758524746657,,Polygon,107.291759,47.78172,,,,,,,,,,,,
3144428,ТТА151758524746746,,Polygon,107.292125,47.781504,,,,,,,,,,,,
3144432,ТТА151758525976013,,Polygon,106.877688,47.919683,Архитектур төлөвлөлтийн даалгавар,2025/00-1091,Баянгол дүүргийн Эрүүл мэндийн төв Хүүхдийн эмнэлэг,Эмнэлгийн барилга,Баянгол,19-р хороо,4-р хороолол-8 /16067/,,,2,,
3144469,ТТА181758592967009,,Polygon,106.862087,47.923651,,,,,,,,,,,,
3144487,ТТА181758598537182,,Polygon,107.243372,47.769166,Архитектур төлөвлөлтийн даалгавар,2025/00-1106,Анандпадаа ХХК,"Худалдаа, нийтийн үйлчилгээний цогцолбор",Налайх,8-р хороо,Жаргалант-2 /12791/,,,2,,
3144511,ТТА191758605381843,,Polygon,106.764724,47.85755,Архитектур төлөвлөлтийн даалгавар,2025/00-1120,Орон сууцны цогцолбор,Орон сууц /үйлчилгээгүй/,Хан-Уул,25-р хороо,Буянт Ухаа  хороолол-1 /17120/,,,2,,
