id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Хэсэгчилсэн ерөнхий төлөвлөгөөний нэр,Батлагдсан дугаар,Бүсчлэл,Дүүрэг,Хороо,Хаягийн бүс,Гудамж
547840,,,Polygon,106.794583,47.89931,Барилгажилт хязгаарлах бүс,Улаанбаатар хотын төлөвлөлтийн “Баруун-2” бүсийн “Үйлдвэр-2” нэгж хорооллын ерөнхий төлөвлөгөө,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
547841,,,Polygon,106.806235,47.904628,Барилгажилт хязгаарлах бүс,Улаанбаатар хотын төлөвлөлтийн “Баруун-2” бүсийн “Үйлдвэр-2” хорооллын ерөнхий төлөвлөгөө,А/241-р захирамж,,,,,
547842,,,Polygon,106.808379,47.90801,Барилгажилт хязгаарлах бүс,Улаанбаатар хотын төлөвлөлтийн “Баруун-2” бүсийн “Үйлдвэр-2” нэгж хорооллын ерөнхий төлөвлөгөө,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
547843,,,Polygon,106.812334,47.905403,Барилгажилт хязгаарлах бүс,Улаанбаатар хотын төлөвлөлтийн “Баруун-2” бүсийн “Үйлдвэр-2” нэгж хорооллын ерөнхий төлөвлөгөө,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
547844,,,Polygon,106.808478,47.90224,Барилгажилт хязгаарлах бүс,Улаанбаатар хотын төлөвлөлтийн “Баруун-2” бүсийн “Үйлдвэр-2” нэгж хорооллын ерөнхий төлөвлөгөө,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
547845,,,Polygon,106.841584,47.903332,Барилгажилт хязгаарлах бүс,Улаанбаатар хотын төлөвлөлтийн “Баруун-2” бүсийн “Үйлдвэр-2” нэгж хорооллын ерөнхий төлөвлөгөө,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
547846,,,Polygon,106.796487,47.905673,Барилгажилт хязгаарлах бүс,Улаанбаатар хотын төлөвлөлтийн “Баруун-2” бүсийн “Үйлдвэр-2” нэгж хорооллын ерөнхий төлөвлөгөө,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
547847,,,Polygon,106.79045,47.897815,Барилгажилт хязгаарлах бүс,Улаанбаатар хотын төлөвлөлтийн “Баруун-2” бүсийн “Үйлдвэр-2” нэгж хорооллын ерөнхий төлөвлөгөө,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
547848,,,Polygon,106.795571,47.893479,Ногоон байгууламжийн бүс,Улаанбаатар хотын төлөвлөлтийн “Баруун-2” бүсийн “Үйлдвэр-2” нэгж хорооллын ерөнхий төлөвлөгөө,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
547849,,,Polygon,106.826507,47.896054,Ногоон байгууламжийн бүс,Улаанбаатар хотын төлөвлөлтийн “Баруун-2” бүсийн “Үйлдвэр-2” нэгж хорооллын ерөнхий төлөвлөгөө,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
547850,,,Polygon,106.802186,47.890413,Ногоон байгууламжийн бүс,Улаанбаатар хотын төлөвлөлтийн “Баруун-2” бүсийн “Үйлдвэр-2” нэгж хорооллын ерөнхий төлөвлөгөө,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
547851,,,Polygon,106.810866,47.890775,Ногоон байгууламжийн бүс,Улаанбаатар хотын төлөвлөлтийн “Баруун-2” бүсийн “Үйлдвэр-2” нэгж хорооллын ерөнхий төлөвлөгөө,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
547852,,,Polygon,106.793542,47.887529,Ногоон байгууламжийн бүс,Улаанбаатар хотын төлөвлөлтийн “Баруун-2” бүсийн “Үйлдвэр-2” нэгж хорооллын ерөнхий төлөвлөгөө,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
547853,,,Polygon,106.790639,47.890137,Ногоон байгууламжийн бүс,Улаанбаатар хотын төлөвлөлтийн “Баруун-2” бүсийн “Үйлдвэр-2” нэгж хорооллын ерөнхий төлөвлөгөө,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
547854,,,Polygon,106.795571,47.88288,Ногоон байгууламжийн бүс,Улаанбаатар хотын төлөвлөлтийн “Баруун-2” бүсийн “Үйлдвэр-2” нэгж хорооллын ерөнхий төлөвлөгөө,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
547855,,,Polygon,106.794138,47.883533,Ногоон байгууламжийн бүс,Улаанбаатар хотын төлөвлөлтийн “Баруун-2” бүсийн “Үйлдвэр-2” хорооллын ерөнхий төлөвлөгөө,А/241-р захирамж,,,,,
547856,,,Polygon,106.820547,47.892776,Ногоон байгууламжийн бүс,Улаанбаатар хотын төлөвлөлтийн “Баруун-2” бүсийн “Үйлдвэр-2” нэгж хорооллын ерөнхий төлөвлөгөө,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
547857,,,Polygon,106.792223,47.903935,Ногоон байгууламжийн бүс,Улаанбаатар хотын төлөвлөлтийн “Баруун-2” бүсийн “Үйлдвэр-2” нэгж хорооллын ерөнхий төлөвлөгөө,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
547858,,,Polygon,106.829726,47.900587,Ногоон байгууламжийн бүс,Улаанбаатар хотын төлөвлөлтийн “Баруун-2” бүсийн “Үйлдвэр-2” нэгж хорооллын ерөнхий төлөвлөгөө,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
547859,,,Polygon,106.806736,47.884496,Ногоон байгууламжийн бүс,Улаанбаатар хотын төлөвлөлтийн “Баруун-2” бүсийн “Үйлдвэр-2” нэгж хорооллын ерөнхий төлөвлөгөө,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
547860,,,Polygon,106.829846,47.905523,Ногоон байгууламжийн бүс,Улаанбаатар хотын төлөвлөлтийн “Баруун-2” бүсийн “Үйлдвэр-2” нэгж хорооллын ерөнхий төлөвлөгөө,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
547861,,,Polygon,106.837307,47.891289,Ногоон байгууламжийн бүс,Улаанбаатар хотын төлөвлөлтийн “Баруун-2” бүсийн “Үйлдвэр-2” нэгж хорооллын ерөнхий төлөвлөгөө,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
547862,,,Polygon,106.803736,47.886787,Ногоон байгууламжийн бүс,Улаанбаатар хотын төлөвлөлтийн “Баруун-2” бүсийн “Үйлдвэр-2” нэгж хорооллын ерөнхий төлөвлөгөө,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
547863,,,Polygon,106.79227,47.881316,Ногоон байгууламжийн бүс,Улаанбаатар хотын төлөвлөлтийн “Баруун-2” бүсийн “Үйлдвэр-2” хорооллын ерөнхий төлөвлөгөө,А/241-р захирамж,,,,,
547864,,,Polygon,106.790156,47.890959,Ногоон байгууламжийн бүс,Улаанбаатар хотын төлөвлөлтийн “Баруун-2” бүсийн “Үйлдвэр-2” хорооллын ерөнхий төлөвлөгөө,36,,,,,
547865,,,Polygon,106.788904,47.886772,Ногоон байгууламжийн бүс,Улаанбаатар хотын төлөвлөлтийн “Баруун-2” бүсийн “Үйлдвэр-2” нэгж хорооллын ерөнхий төлөвлөгөө,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
547866,,,Polygon,106.788965,47.882832,Ногоон байгууламжийн бүс,Улаанбаатар хотын төлөвлөлтийн “Баруун-2” бүсийн “Үйлдвэр-2” нэгж хорооллын ерөнхий төлөвлөгөө,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
547867,,,Polygon,106.793326,47.895677,Ногоон байгууламжийн бүс,Улаанбаатар хотын төлөвлөлтийн “Баруун-2” бүсийн “Үйлдвэр-2” нэгж хорооллын ерөнхий төлөвлөгөө,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
547868,,,Polygon,106.829804,47.908124,Ногоон байгууламжийн бүс,Улаанбаатар хотын төлөвлөлтийн “Баруун-2” бүсийн “Үйлдвэр-2” хорооллын ерөнхий төлөвлөгөө,А/241-р захирамж,,,,,
547869,,,Polygon,106.812691,47.907881,Ногоон байгууламжийн бүс,Улаанбаатар хотын төлөвлөлтийн “Баруун-2” бүсийн “Үйлдвэр-2” хорооллын ерөнхий төлөвлөгөө,36,,,,,
547870,,,Polygon,106.826408,47.894409,Ногоон байгууламжийн бүс,Улаанбаатар хотын төлөвлөлтийн “Баруун-2” бүсийн “Үйлдвэр-2” хорооллын ерөнхий төлөвлөгөө,36,,,,,
