id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Эхлэл,Төгсгөл,Замын ангилал,Нэр
92223,,,Polygon,106.818691,47.915558,Авто зам,Хангайн 16-р гудамж,Үйлдвэрчний эвлэлийн гудамж,Явган зам,189
92224,,,Polygon,106.818656,47.915717,Авто зам,Хангайн 16-р гудамж,Үйлдвэрчний эвлэлийн гудамж,Явган зам,189
92225,,,Polygon,106.820403,47.915772,Авто зам,Хангайн 16-р гудамж,Үйлдвэрчний эвлэлийн гудамж,Явган зам,189
92226,,,Polygon,106.826268,47.916233,Авто зам,Хангайн 16-р гудамж,Үйлдвэрчний эвлэлийн гудамж,Явган зам,189
92227,,,Polygon,106.830876,47.91641,Авто зам,Хангайн 16-р гудамж,Үйлдвэрчний эвлэлийн гудамж,Явган зам,189
92228,,,Polygon,106.830727,47.91722,Авто зам,Хангайн 16-р гудамж,Үйлдвэрчний эвлэлийн гудамж,Явган зам,189
92229,,,Polygon,106.892226,47.906781,Авто зам,Энгельсийн гудамжаас баруун тийш,Баруун үйлдвэрийн гудамж хүртэл,,Тээвэрчдийн гудамж
92230,,,Polygon,106.903041,47.902032,Авто зам,,,Хороолол доторх зам,188
92231,,,Polygon,106.759666,47.856069,Авто зам,,,Явган зам,Морингийн зам | 189
92232,,,Polygon,106.758999,47.856757,Авто зам,,,Хороолол доторх зам,188
92233,,,Polygon,106.762391,47.861479,Авто зам,,,Явган зам,189
92234,,,Polygon,106.761822,47.860349,Авто зам,,,Явган зам,189
92235,,,Polygon,106.761478,47.856619,Авто зам,,,Хороолол доторх зам,188
92236,,,Polygon,106.76142,47.856642,Авто зам,,,Явган зам,189
92237,,,Polygon,106.876172,47.997882,Авто зам,Чингэлтэй гудамж,,Туслах зам,188
92238,,,Polygon,106.88714,47.981907,Авто зам,,,Явган зам,Чингэлтэйн гудамж | 189
92239,,,Polygon,106.935427,47.925195,Авто зам,,,Явган зам,Токиогийн гудамж | 189
92240,,,Polygon,106.807925,47.944575,Авто зам,Баруун салааны гудамж,Хилчны хотхоны баруун урд уулзвар хүртэл,Явган зам,189
92241,,,Polygon,106.88435,47.983374,Авто зам,,,Явган зам,189
92242,,,Polygon,106.884647,47.983235,Авто зам,,,Явган зам,189
92243,,,Polygon,106.883363,47.983533,Авто зам,,,Явган зам,189
92244,,,Polygon,106.902199,47.971612,Авто зам,Чингэлтэй гудамж,103-р цэцэрлэг,Туслах зам,188
92245,,,Polygon,106.903655,47.972163,Авто зам,,,Явган зам,189
92246,,,Polygon,106.902565,47.97198,Авто зам,,,Явган зам,189
92247,,,Polygon,106.901617,47.972017,Авто зам,,,Явган зам,189
92248,,,Polygon,106.974518,47.924197,Авто зам,,,Явган зам,189
92249,,,Polygon,106.901007,47.971485,Авто зам,,,Явган зам,189
92250,,,Polygon,106.901702,47.971532,Авто зам,,,Явган зам,189
92251,,,Polygon,106.901309,47.97111,Авто зам,,,Явган зам,189
92252,,,Polygon,106.925943,47.989083,Авто зам,Чингэлтэйн гудамж,Худаг хүртэл,Туслах зам,188
92253,,,Polygon,106.913591,47.917828,Авто зам,Жигжиджавын гудамжнаас баруун тийш Шүдний эмнэлгийн зүүн хойд өнцөг хүртэл,Бага тойруу,Хороолол доторх зам,188 | Б.Ширэндэвийн гудамж
92254,,,Polygon,106.913135,47.923654,Авто зам,Ж.Самбуугийн гудамж,Нэгдсэн үндэстний гудамж,,С.Данзангийн гудамж
92255,,,Polygon,107.170446,47.814789,Авто зам,,,Явган зам,189
