Төрөл,Бүс,Он,value
Чиргүүл,    Завхан,1944,
Чиргүүл,    Завхан,1943,
Чиргүүл,    Завхан,1942,
Чиргүүл,    Завхан,1941,
Чиргүүл,    Завхан,1940,
Чиргүүл,    Увс,2025,312.0
Чиргүүл,    Увс,2024,258.0
Чиргүүл,    Увс,2023,182.0
Чиргүүл,    Увс,2022,173.0
Чиргүүл,    Увс,2021,185.0
Чиргүүл,    Увс,2020,182.0
Чиргүүл,    Увс,2019,1282.0
Чиргүүл,    Увс,2018,131.0
Чиргүүл,    Увс,2017,113.0
Чиргүүл,    Увс,2016,112.0
Чиргүүл,    Увс,2015,103.0
Чиргүүл,    Увс,2014,86.0
Чиргүүл,    Увс,2013,56.0
Чиргүүл,    Увс,2012,52.0
Чиргүүл,    Увс,1957,
Чиргүүл,    Увс,1956,
Чиргүүл,    Увс,1955,
Чиргүүл,    Увс,1954,
Чиргүүл,    Увс,1953,
Чиргүүл,    Увс,1952,
Чиргүүл,    Увс,1951,
Чиргүүл,    Увс,1950,
Чиргүүл,    Увс,1949,
Чиргүүл,    Увс,1948,
Чиргүүл,    Увс,1947,
Чиргүүл,    Увс,1946,
Чиргүүл,    Увс,1945,
Чиргүүл,    Увс,1944,
Чиргүүл,    Увс,1943,
Чиргүүл,    Увс,1942,
Чиргүүл,    Увс,1941,
Чиргүүл,    Увс,1940,
Чиргүүл,    Ховд,2025,2833.0
Чиргүүл,    Ховд,2024,2438.0
Чиргүүл,    Ховд,2023,1650.0
Чиргүүл,    Ховд,2022,1361.0
Чиргүүл,    Ховд,2021,1135.0
Чиргүүл,    Ховд,2020,1004.0
Чиргүүл,    Ховд,2019,1432.0
Чиргүүл,    Ховд,2018,788.0
Чиргүүл,    Ховд,2017,537.0
Чиргүүл,    Ховд,2016,436.0
Чиргүүл,    Ховд,2015,417.0
Чиргүүл,    Ховд,2014,405.0
Чиргүүл,    Ховд,2013,364.0
Чиргүүл,    Ховд,2012,209.0
Чиргүүл,    Ховд,1957,
Чиргүүл,    Ховд,1956,
Чиргүүл,    Ховд,1955,
Чиргүүл,    Ховд,1954,
Чиргүүл,    Ховд,1953,
Чиргүүл,    Ховд,1952,
Чиргүүл,    Ховд,1951,
Чиргүүл,    Ховд,1950,
Чиргүүл,    Ховд,1949,
Чиргүүл,    Ховд,1948,
Чиргүүл,    Ховд,1947,
Чиргүүл,    Ховд,1946,
Чиргүүл,    Ховд,1945,
Чиргүүл,    Ховд,1944,
Чиргүүл,    Ховд,1943,
Чиргүүл,    Ховд,1942,
Чиргүүл,    Ховд,1941,
Чиргүүл,    Ховд,1940,
Чиргүүл,Хангайн бүс,2025,2786.0
Чиргүүл,Хангайн бүс,2024,2030.0
Чиргүүл,Хангайн бүс,2023,1799.0
Чиргүүл,Хангайн бүс,2022,1577.0
Чиргүүл,Хангайн бүс,2021,1701.0
Чиргүүл,Хангайн бүс,2020,1513.0
Чиргүүл,Хангайн бүс,2019,5379.0
Чиргүүл,Хангайн бүс,2018,1073.0
Чиргүүл,Хангайн бүс,2017,919.0
Чиргүүл,Хангайн бүс,2016,813.0
Чиргүүл,Хангайн бүс,2015,734.0
Чиргүүл,Хангайн бүс,2014,672.0
Чиргүүл,Хангайн бүс,2013,659.0
Чиргүүл,Хангайн бүс,2012,580.0
Чиргүүл,Хангайн бүс,1957,
Чиргүүл,Хангайн бүс,1956,
Чиргүүл,Хангайн бүс,1955,
Чиргүүл,Хангайн бүс,1954,
Чиргүүл,Хангайн бүс,1953,
Чиргүүл,Хангайн бүс,1952,
Чиргүүл,Хангайн бүс,1951,
Чиргүүл,Хангайн бүс,1950,
Чиргүүл,Хангайн бүс,1949,
Чиргүүл,Хангайн бүс,1948,
Чиргүүл,Хангайн бүс,1947,
Чиргүүл,Хангайн бүс,1946,
Чиргүүл,Хангайн бүс,1945,
Чиргүүл,Хангайн бүс,1944,
Чиргүүл,Хангайн бүс,1943,
Чиргүүл,Хангайн бүс,1942,
Чиргүүл,Хангайн бүс,1941,
Чиргүүл,Хангайн бүс,1940,
Чиргүүл,    Архангай,2025,201.0
Чиргүүл,    Архангай,2024,161.0
Чиргүүл,    Архангай,2023,198.0
Чиргүүл,    Архангай,2022,154.0
Чиргүүл,    Архангай,2021,184.0
Чиргүүл,    Архангай,2020,161.0
Чиргүүл,    Архангай,2019,250.0
Чиргүүл,    Архангай,2018,129.0
Чиргүүл,    Архангай,2017,120.0
Чиргүүл,    Архангай,2016,113.0
Чиргүүл,    Архангай,2015,107.0
Чиргүүл,    Архангай,2014,102.0
Чиргүүл,    Архангай,2013,104.0
Чиргүүл,    Архангай,2012,114.0
Чиргүүл,    Архангай,1957,
Чиргүүл,    Архангай,1956,
Чиргүүл,    Архангай,1955,
Чиргүүл,    Архангай,1954,
Чиргүүл,    Архангай,1953,
Чиргүүл,    Архангай,1952,
Чиргүүл,    Архангай,1951,
Чиргүүл,    Архангай,1950,
Чиргүүл,    Архангай,1949,
Чиргүүл,    Архангай,1948,
Чиргүүл,    Архангай,1947,
Чиргүүл,    Архангай,1946,
Чиргүүл,    Архангай,1945,
Чиргүүл,    Архангай,1944,
Чиргүүл,    Архангай,1943,
Чиргүүл,    Архангай,1942,
Чиргүүл,    Архангай,1941,
Чиргүүл,    Архангай,1940,
Чиргүүл,    Баянхонгор,2025,286.0
Чиргүүл,    Баянхонгор,2024,259.0
Чиргүүл,    Баянхонгор,2023,177.0
Чиргүүл,    Баянхонгор,2022,183.0
Чиргүүл,    Баянхонгор,2021,203.0
Чиргүүл,    Баянхонгор,2020,200.0
Чиргүүл,    Баянхонгор,2019,578.0
Чиргүүл,    Баянхонгор,2018,131.0
Чиргүүл,    Баянхонгор,2017,112.0
Чиргүүл,    Баянхонгор,2016,102.0
Чиргүүл,    Баянхонгор,2015,87.0
Чиргүүл,    Баянхонгор,2014,81.0
Чиргүүл,    Баянхонгор,2013,76.0
Чиргүүл,    Баянхонгор,2012,68.0
Чиргүүл,    Баянхонгор,1957,
Чиргүүл,    Баянхонгор,1956,
Чиргүүл,    Баянхонгор,1955,
Чиргүүл,    Баянхонгор,1954,
Чиргүүл,    Баянхонгор,1953,
Чиргүүл,    Баянхонгор,1952,
Чиргүүл,    Баянхонгор,1951,
Чиргүүл,    Баянхонгор,1950,
Чиргүүл,    Баянхонгор,1949,
Чиргүүл,    Баянхонгор,1948,
Чиргүүл,    Баянхонгор,1947,
Чиргүүл,    Баянхонгор,1946,
Чиргүүл,    Баянхонгор,1945,
Чиргүүл,    Баянхонгор,1944,
Чиргүүл,    Баянхонгор,1943,
Чиргүүл,    Баянхонгор,1942,
Чиргүүл,    Баянхонгор,1941,
Чиргүүл,    Баянхонгор,1940,
Чиргүүл,    Булган,2025,143.0
Чиргүүл,    Булган,2024,117.0
Чиргүүл,    Булган,2023,92.0
Чиргүүл,    Булган,2022,122.0
Чиргүүл,    Булган,2021,152.0
Чиргүүл,    Булган,2020,137.0
Чиргүүл,    Булган,2019,1663.0
Чиргүүл,    Булган,2018,118.0
Чиргүүл,    Булган,2017,107.0
Чиргүүл,    Булган,2016,105.0
Чиргүүл,    Булган,2015,97.0
Чиргүүл,    Булган,2014,95.0
Чиргүүл,    Булган,2013,89.0
Чиргүүл,    Булган,2012,85.0
Чиргүүл,    Булган,1957,
Чиргүүл,    Булган,1956,
Чиргүүл,    Булган,1955,
Чиргүүл,    Булган,1954,
Чиргүүл,    Булган,1953,
Чиргүүл,    Булган,1952,
Чиргүүл,    Булган,1951,
Чиргүүл,    Булган,1950,
Чиргүүл,    Булган,1949,
Чиргүүл,    Булган,1948,
Чиргүүл,    Булган,1947,
Чиргүүл,    Булган,1946,
Чиргүүл,    Булган,1945,
Чиргүүл,    Булган,1944,
Чиргүүл,    Булган,1943,
Чиргүүл,    Булган,1942,
Чиргүүл,    Булган,1941,
Чиргүүл,    Булган,1940,
Чиргүүл,    Орхон,2025,418.0
Чиргүүл,    Орхон,2024,358.0
Чиргүүл,    Орхон,2023,306.0
Чиргүүл,    Орхон,2022,279.0
Чиргүүл,    Орхон,2021,304.0
Чиргүүл,    Орхон,2020,269.0
Чиргүүл,    Орхон,2019,327.0
Чиргүүл,    Орхон,2018,209.0
Чиргүүл,    Орхон,2017,187.0
Чиргүүл,    Орхон,2016,171.0
Чиргүүл,    Орхон,2015,158.0
Чиргүүл,    Орхон,2014,135.0
Чиргүүл,    Орхон,2013,169.0
Чиргүүл,    Орхон,2012,122.0
Чиргүүл,    Орхон,1957,
Чиргүүл,    Орхон,1956,
Чиргүүл,    Орхон,1955,
Чиргүүл,    Орхон,1954,
Чиргүүл,    Орхон,1953,
Чиргүүл,    Орхон,1952,
Чиргүүл,    Орхон,1951,
Чиргүүл,    Орхон,1950,
Чиргүүл,    Орхон,1949,
Чиргүүл,    Орхон,1948,
Чиргүүл,    Орхон,1947,
Чиргүүл,    Орхон,1946,
Чиргүүл,    Орхон,1945,
Чиргүүл,    Орхон,1944,
Чиргүүл,    Орхон,1943,
Чиргүүл,    Орхон,1942,
Чиргүүл,    Орхон,1941,
Чиргүүл,    Орхон,1940,
Чиргүүл,    Өвөрхангай,2025,865.0
Чиргүүл,    Өвөрхангай,2024,703.0
Чиргүүл,    Өвөрхангай,2023,645.0
Чиргүүл,    Өвөрхангай,2022,501.0
Чиргүүл,    Өвөрхангай,2021,495.0
Чиргүүл,    Өвөрхангай,2020,431.0
Чиргүүл,    Өвөрхангай,2019,859.0
Чиргүүл,    Өвөрхангай,2018,267.0
Чиргүүл,    Өвөрхангай,2017,207.0
Чиргүүл,    Өвөрхангай,2016,176.0
Чиргүүл,    Өвөрхангай,2015,152.0
Чиргүүл,    Өвөрхангай,2014,134.0
Чиргүүл,    Өвөрхангай,2013,115.0
Чиргүүл,    Өвөрхангай,2012,97.0
Чиргүүл,    Өвөрхангай,1957,
Чиргүүл,    Өвөрхангай,1956,
Чиргүүл,    Өвөрхангай,1955,
Чиргүүл,    Өвөрхангай,1954,
Чиргүүл,    Өвөрхангай,1953,
Чиргүүл,    Өвөрхангай,1952,
Чиргүүл,    Өвөрхангай,1951,
Чиргүүл,    Өвөрхангай,1950,
Чиргүүл,    Өвөрхангай,1949,
Чиргүүл,    Өвөрхангай,1948,
Чиргүүл,    Өвөрхангай,1947,
Чиргүүл,    Өвөрхангай,1946,
Чиргүүл,    Өвөрхангай,1945,
Чиргүүл,    Өвөрхангай,1944,
Чиргүүл,    Өвөрхангай,1943,
Чиргүүл,    Өвөрхангай,1942,
Чиргүүл,    Өвөрхангай,1941,
Чиргүүл,    Өвөрхангай,1940,
Чиргүүл,    Хөвсгөл,2025,873.0
Чиргүүл,    Хөвсгөл,2024,432.0
Чиргүүл,    Хөвсгөл,2023,381.0
Чиргүүл,    Хөвсгөл,2022,338.0
Чиргүүл,    Хөвсгөл,2021,363.0
Чиргүүл,    Хөвсгөл,2020,315.0
Чиргүүл,    Хөвсгөл,2019,1702.0
Чиргүүл,    Хөвсгөл,2018,219.0
Чиргүүл,    Хөвсгөл,2017,186.0
Чиргүүл,    Хөвсгөл,2016,146.0
Чиргүүл,    Хөвсгөл,2015,133.0
Чиргүүл,    Хөвсгөл,2014,125.0
Чиргүүл,    Хөвсгөл,2013,106.0
Чиргүүл,    Хөвсгөл,2012,94.0
Чиргүүл,    Хөвсгөл,1957,
Чиргүүл,    Хөвсгөл,1956,
Чиргүүл,    Хөвсгөл,1955,
Чиргүүл,    Хөвсгөл,1954,
Чиргүүл,    Хөвсгөл,1953,
Чиргүүл,    Хөвсгөл,1952,
Чиргүүл,    Хөвсгөл,1951,
Чиргүүл,    Хөвсгөл,1950,
Чиргүүл,    Хөвсгөл,1949,
Чиргүүл,    Хөвсгөл,1948,
Чиргүүл,    Хөвсгөл,1947,
Чиргүүл,    Хөвсгөл,1946,
Чиргүүл,    Хөвсгөл,1945,
Чиргүүл,    Хөвсгөл,1944,
Чиргүүл,    Хөвсгөл,1943,
Чиргүүл,    Хөвсгөл,1942,
Чиргүүл,    Хөвсгөл,1941,
Чиргүүл,    Хөвсгөл,1940,
Чиргүүл,Төвийн бүс,2025,32275.0
Чиргүүл,Төвийн бүс,2024,27796.0
Чиргүүл,Төвийн бүс,2023,27202.0
Чиргүүл,Төвийн бүс,2022,25062.0
Чиргүүл,Төвийн бүс,2021,21272.0
Чиргүүл,Төвийн бүс,2020,14269.0
Чиргүүл,Төвийн бүс,2019,13303.0
Чиргүүл,Төвийн бүс,2018,9378.0
Чиргүүл,Төвийн бүс,2017,7768.0
Чиргүүл,Төвийн бүс,2016,6116.0
Чиргүүл,Төвийн бүс,2015,5238.0
Чиргүүл,Төвийн бүс,2014,5167.0
Чиргүүл,Төвийн бүс,2013,4931.0
Чиргүүл,Төвийн бүс,2012,4675.0
Чиргүүл,Төвийн бүс,1957,
Чиргүүл,Төвийн бүс,1956,
Чиргүүл,Төвийн бүс,1955,
Чиргүүл,Төвийн бүс,1954,
Чиргүүл,Төвийн бүс,1953,
